Order_ID,Date,Item_Name,Category,Weight_kg,Volumetric_Weight_kg,L_cm,W_cm,H_cm,Fragility,Moisture_Sens,Shipping_Mode,Distance_km,Packaging_Used,Cost_USD,CO2_Emission_kg
13868,29-03-2025,Office Chair,Furniture,12.5,38.22,65,60,49,6,FALSE,Road,2728,Wood Crate,16.49,52.132
13869,27-11-2025,Smart Watch,Electronics,0.11,0,4,4,0,4,TRUE,Air,2203,Corrugated Cardboard,0.84,0.606
13870,12-06-2025,Sneakers,Clothing,0.83,1.37,30,19,12,3,FALSE,Air,1345,Kraft Paper Mailer,1.15,4.607
13871,08-09-2025,Laptop,Electronics,2.43,0.23,29,20,2,8,TRUE,Air,1224,Mushroom Pkg (Mycelium),2.57,7.436
13872,08-12-2025,Sofa (Sectional),Furniture,43.01,292.12,205,95,75,5,FALSE,Road,2458,Wood Crate,117.85,359.015
13873,29-03-2025,Smartphone,Electronics,0.26,0.02,14,6,1,8,TRUE,Road,510,Mushroom Pkg (Mycelium),1.7,0.066
13874,11-07-2025,Sneakers,Clothing,1.06,1.1,29,19,10,3,FALSE,Air,1430,Kraft Paper Mailer,1.04,3.933
13875,09-06-2025,Shampoo,Beauty,0.8,0.24,21,7,8,5,TRUE,Air,2163,PLA Bioplastic,1.32,4.326
13876,26-04-2025,55-Inch TV,Electronics,18.04,8.81,119,74,5,9,TRUE,Road,874,Mushroom Pkg (Mycelium),9.02,7.883
13877,29-11-2025,Ceramic Vase,Home Decor,2.22,1.26,14,15,30,10,FALSE,Road,337,Bubble Wrap (LDPE),2.89,0.374
13878,29-07-2025,Sofa (Sectional),Furniture,58.63,268.84,198,93,73,5,FALSE,Road,1725,Wood Crate,108.54,231.874
13879,21-09-2025,55-Inch TV,Electronics,24.07,7.16,126,71,4,9,TRUE,Road,1600,Mushroom Pkg (Mycelium),11.43,19.256
13880,25-07-2025,Sofa (Sectional),Furniture,72.64,274.78,203,94,72,7,FALSE,Road,1820,Wood Crate,111.31,250.05
13881,14-07-2025,Office Chair,Furniture,14.96,30,56,57,47,5,FALSE,Road,2485,Wood Crate,13,37.275
13882,28-07-2025,55-Inch TV,Electronics,18.7,7.65,131,73,4,10,TRUE,Road,2567,Mushroom Pkg (Mycelium),9.48,24.001
13883,20-03-2025,Glass Table,Furniture,13.52,5.67,103,55,5,9,FALSE,Road,2462,Mushroom Pkg (Mycelium),7.21,16.643
13884,01-03-2025,Shampoo,Beauty,0.75,0.27,21,8,8,5,TRUE,Air,2348,PLA Bioplastic,1.3,4.402
13885,09-09-2025,Sofa (Sectional),Furniture,41.9,299.66,218,87,79,5,FALSE,Road,2381,Wood Crate,120.86,356.745
13886,15-01-2025,Glass Table,Furniture,12.06,4.14,94,55,4,9,FALSE,Road,231,Mushroom Pkg (Mycelium),6.62,1.393
13887,25-06-2025,Sofa (Sectional),Furniture,73.01,307.3,208,89,83,8,FALSE,Road,495,Wood Crate,124.52,76.057
13888,02-12-2025,T-Shirt,Clothing,0.23,0.1,24,21,1,1,FALSE,Road,625,Kraft Paper Mailer,0.29,0.072
13889,24-03-2025,Sneakers,Clothing,1.18,1.23,28,20,11,4,FALSE,Air,1692,Kraft Paper Mailer,1.29,5.203
13890,23-05-2025,Winter Jacket,Clothing,1.28,3.82,49,39,10,4,TRUE,Air,1789,Kraft Paper Mailer,2.33,17.085
13891,12-02-2025,Glass Table,Furniture,14.29,6.74,107,63,5,9,FALSE,Road,1268,Mushroom Pkg (Mycelium),7.52,9.06
13892,27-03-2025,Glass Table,Furniture,12.2,5.51,106,65,4,10,FALSE,Road,2821,Mushroom Pkg (Mycelium),6.88,17.208
13893,08-09-2025,Laptop,Electronics,2.45,0.11,27,21,1,7,TRUE,Air,1593,Honeycomb Paper,2.38,9.757
13894,11-06-2025,T-Shirt,Clothing,0.2,0.09,22,20,1,2,FALSE,Air,2515,Kraft Paper Mailer,0.48,1.258
13895,17-10-2025,Laptop,Electronics,2.23,0.21,27,19,2,8,TRUE,Air,2501,Mushroom Pkg (Mycelium),2.49,13.943
13896,25-03-2025,Laptop,Electronics,2.09,0.23,27,21,2,9,TRUE,Air,1963,Mushroom Pkg (Mycelium),2.64,10.257
13897,22-08-2025,Smartphone,Electronics,0.33,0.02,14,6,1,7,TRUE,Air,2973,Honeycomb Paper,1.53,2.453
13898,25-03-2025,Shampoo,Beauty,0.63,0.19,19,7,7,3,TRUE,Air,1745,PLA Bioplastic,0.85,2.748
13899,12-12-2025,Office Chair,Furniture,12.09,28.21,55,57,45,6,FALSE,Road,2237,Wood Crate,12.48,31.553
13900,20-05-2025,Office Chair,Furniture,13.86,35.71,60,62,48,5,FALSE,Road,2345,Wood Crate,15.28,41.87
13901,13-06-2025,Perfume Bottle,Beauty,0.32,0.04,9,5,5,10,TRUE,Air,1855,Mushroom Pkg (Mycelium),2.13,1.484
13902,28-12-2025,Smartphone,Electronics,0.32,0.02,14,7,1,8,TRUE,Air,2462,Mushroom Pkg (Mycelium),1.73,1.97
13903,12-02-2025,Laptop,Electronics,2.21,0.12,32,19,1,8,TRUE,Road,429,Mushroom Pkg (Mycelium),2.48,0.474
13904,05-02-2025,Smartphone,Electronics,0.39,0,13,7,0,6,TRUE,Air,2044,Honeycomb Paper,1.36,1.993
13905,01-04-2025,Office Chair,Furniture,10.61,34.2,60,57,50,6,FALSE,Road,2291,Wood Crate,14.88,39.176
13906,13-08-2025,Perfume Bottle,Beauty,0.42,0.04,9,4,5,10,TRUE,Air,1830,Mushroom Pkg (Mycelium),2.17,1.922
13907,03-07-2025,55-Inch TV,Electronics,20.46,5.89,115,64,4,10,TRUE,Road,1249,Mushroom Pkg (Mycelium),10.18,12.777
13908,15-05-2025,Winter Jacket,Clothing,1.2,3.95,47,42,10,3,TRUE,Air,1059,Styrofoam (EPS),2.18,10.458
13909,04-02-2025,Glass Table,Furniture,19.52,4.08,91,56,4,9,FALSE,Road,1719,Mushroom Pkg (Mycelium),9.61,16.777
13910,13-10-2025,Sneakers,Clothing,0.87,1.51,30,21,12,5,FALSE,Air,1607,Kraft Paper Mailer,1.6,6.066
13911,10-06-2025,Ceramic Vase,Home Decor,2.22,1.09,14,13,30,9,FALSE,Air,903,Mushroom Pkg (Mycelium),2.69,5.012
13912,13-05-2025,Ceramic Vase,Home Decor,1.83,1.16,13,16,28,10,FALSE,Air,2576,Wood Crate,2.73,11.785
13913,18-09-2025,Smartphone,Electronics,0.36,0.02,13,6,1,8,TRUE,Air,1458,Mushroom Pkg (Mycelium),1.74,1.312
13914,31-05-2025,Perfume Bottle,Beauty,0.47,0.04,10,5,4,9,TRUE,Air,1939,Mushroom Pkg (Mycelium),1.99,2.278
13915,26-12-2025,Glass Table,Furniture,19.3,4.39,93,59,4,10,FALSE,Road,2806,Mushroom Pkg (Mycelium),9.72,27.078
13916,28-04-2025,55-Inch TV,Electronics,15.25,7.74,129,75,4,9,TRUE,Road,2434,Mushroom Pkg (Mycelium),7.9,18.559
13917,28-06-2025,Winter Jacket,Clothing,1.43,3.63,49,37,10,4,TRUE,Air,1563,Kraft Paper Mailer,2.25,14.184
13918,06-06-2025,Sofa (Sectional),Furniture,42.54,317.24,212,86,87,5,FALSE,Road,1527,Wood Crate,127.9,242.213
13919,03-12-2025,T-Shirt,Clothing,0.3,0.09,24,18,1,1,FALSE,Road,492,Kraft Paper Mailer,0.32,0.074
13920,05-12-2025,Winter Jacket,Clothing,1.2,3.69,54,38,9,4,TRUE,Air,2939,Kraft Paper Mailer,2.28,27.112
13921,01-11-2025,55-Inch TV,Electronics,16.92,9.03,129,70,5,9,TRUE,Road,1959,Mushroom Pkg (Mycelium),8.57,16.573
13922,06-02-2025,Ceramic Vase,Home Decor,2.47,1.34,15,16,28,10,FALSE,Road,345,Mushroom Pkg (Mycelium),2.99,0.426
13923,27-12-2025,Smart Watch,Electronics,0.12,0,5,4,1,4,TRUE,Air,2753,Corrugated Cardboard,0.85,0.826
13924,13-12-2025,Winter Jacket,Clothing,1.49,3.28,48,38,9,2,TRUE,Air,1749,Kraft Paper Mailer,1.71,14.342
13925,11-03-2025,T-Shirt,Clothing,0.15,0.1,26,20,1,2,FALSE,Air,2206,Kraft Paper Mailer,0.46,0.827
13926,28-03-2025,Shampoo,Beauty,0.64,0.22,20,8,7,4,TRUE,Air,2159,PLA Bioplastic,1.06,3.454
13927,16-08-2025,Office Chair,Furniture,12.13,38.87,65,65,46,6,FALSE,Road,415,Wood Crate,16.75,8.066
13928,27-04-2025,Office Chair,Furniture,10.43,35.36,63,61,46,6,FALSE,Road,2311,Wood Crate,15.34,40.858
13929,10-05-2025,Glass Table,Furniture,14.1,6.05,108,56,5,10,FALSE,Road,1675,Mushroom Pkg (Mycelium),7.64,11.809
13930,22-03-2025,Office Chair,Furniture,12.22,42.03,61,65,53,5,FALSE,Road,780,Wood Crate,17.81,16.392
13931,04-05-2025,Winter Jacket,Clothing,1.79,4.43,54,41,10,2,TRUE,Road,612,Kraft Paper Mailer,2.17,1.356
13932,10-10-2025,Winter Jacket,Clothing,1.63,3.35,49,38,9,2,TRUE,Air,2183,Kraft Paper Mailer,1.74,18.283
13933,05-05-2025,55-Inch TV,Electronics,19.95,8.47,113,75,5,10,TRUE,Road,860,Mushroom Pkg (Mycelium),9.98,8.579
13934,05-12-2025,Smart Watch,Electronics,0.18,0,4,4,0,4,TRUE,Road,249,Corrugated Cardboard,0.87,0.022
13935,31-12-2025,Perfume Bottle,Beauty,0.25,0.04,9,5,4,10,TRUE,Road,416,Mushroom Pkg (Mycelium),2.1,0.052
13936,12-08-2025,Shampoo,Beauty,0.53,0.2,18,8,7,5,TRUE,Air,2597,PLA Bioplastic,1.21,3.441
13937,03-11-2025,Sofa (Sectional),Furniture,69.96,238.43,187,85,75,6,FALSE,Road,2526,Wood Crate,96.57,301.137
13938,05-07-2025,T-Shirt,Clothing,0.18,0.09,23,20,1,2,FALSE,Road,518,Kraft Paper Mailer,0.47,0.047
13939,23-02-2025,T-Shirt,Clothing,0.24,0.1,23,21,1,1,FALSE,Road,618,Kraft Paper Mailer,0.3,0.074
13940,09-02-2025,Ceramic Vase,Home Decor,2.08,1.25,16,14,28,10,FALSE,Road,353,Mushroom Pkg (Mycelium),2.83,0.367
13941,10-06-2025,Winter Jacket,Clothing,1.56,3.49,51,38,9,4,TRUE,Road,567,Kraft Paper Mailer,2.2,0.989
13942,23-01-2025,Laptop,Electronics,1.63,0.22,27,20,2,8,TRUE,Air,2031,Mushroom Pkg (Mycelium),2.25,8.276
13943,23-08-2025,55-Inch TV,Electronics,15.2,7.18,114,63,5,9,TRUE,Road,608,Mushroom Pkg (Mycelium),7.88,4.621
13944,30-06-2025,T-Shirt,Clothing,0.18,0.18,23,20,2,1,FALSE,Road,642,Kraft Paper Mailer,0.27,0.058
13945,02-02-2025,Smart Watch,Electronics,0.19,0,4,4,1,4,TRUE,Air,2637,Corrugated Cardboard,0.88,1.253
13946,14-04-2025,Sneakers,Clothing,0.93,1.51,30,21,12,5,FALSE,Road,528,Kraft Paper Mailer,1.6,0.399
13947,03-04-2025,Laptop,Electronics,2.06,0.26,31,21,2,8,TRUE,Air,1583,Styrofoam (EPS),2.42,8.152
13948,19-11-2025,Shampoo,Beauty,0.72,0.21,21,7,7,5,TRUE,Air,1074,PLA Bioplastic,1.29,1.933
13949,28-08-2025,Glass Table,Furniture,19.31,5.83,94,62,5,9,FALSE,Road,2817,Mushroom Pkg (Mycelium),9.52,27.198
13950,17-02-2025,Perfume Bottle,Beauty,0.24,0.04,9,5,5,10,TRUE,Air,817,Mushroom Pkg (Mycelium),2.1,0.49
13951,11-06-2025,Sofa (Sectional),Furniture,76.35,270.9,215,84,75,6,FALSE,Road,142,Wood Crate,109.56,19.234
13952,05-04-2025,Smartphone,Electronics,0.36,0,16,6,0,8,TRUE,Air,2499,Mushroom Pkg (Mycelium),1.74,2.249
13953,01-03-2025,Sneakers,Clothing,0.98,1.17,27,18,12,4,FALSE,Air,1034,Kraft Paper Mailer,1.27,3.024
13954,23-03-2025,Sneakers,Clothing,0.88,1.19,27,20,11,3,FALSE,Road,617,Kraft Paper Mailer,1.08,0.367
13955,18-01-2025,Shampoo,Beauty,0.76,0.21,19,8,7,4,TRUE,Road,727,PLA Bioplastic,1.1,0.276
13956,27-06-2025,Ceramic Vase,Home Decor,1.3,1.4,15,15,31,10,FALSE,Road,592,Mushroom Pkg (Mycelium),2.56,0.414
13957,21-11-2025,Winter Jacket,Clothing,1.53,3.62,49,41,9,4,TRUE,Road,117,Kraft Paper Mailer,2.25,0.212
13958,02-12-2025,55-Inch TV,Electronics,18.81,7.01,127,69,4,9,TRUE,Road,974,Mushroom Pkg (Mycelium),9.32,9.16
13959,05-06-2025,Office Chair,Furniture,14.13,30.89,54,55,52,5,FALSE,Road,2650,Wood Crate,13.36,40.929
13960,12-06-2025,T-Shirt,Clothing,0.2,0.21,25,21,2,2,FALSE,Air,2546,Kraft Paper Mailer,0.48,1.337
13961,12-04-2025,Glass Table,Furniture,16.76,4.57,102,56,4,10,FALSE,Road,1006,Mushroom Pkg (Mycelium),8.7,8.43
13962,14-07-2025,Winter Jacket,Clothing,1.92,3.15,46,38,9,4,TRUE,Air,2777,Kraft Paper Mailer,2.06,21.869
13963,28-05-2025,Ceramic Vase,Home Decor,1.66,1.17,15,13,30,9,FALSE,Air,1777,Mushroom Pkg (Mycelium),2.46,7.375
13964,18-11-2025,Office Chair,Furniture,13.35,33.04,59,56,50,5,FALSE,Road,158,Wood Crate,14.22,2.61
13965,11-02-2025,Smartphone,Electronics,0.21,0,15,6,0,6,TRUE,Road,95,Honeycomb Paper,1.28,0.01
13966,14-10-2025,Sofa (Sectional),Furniture,70.19,296.05,198,89,84,8,FALSE,Road,2907,Wood Crate,120.02,430.309
13967,01-08-2025,Sofa (Sectional),Furniture,77.11,284.73,186,89,86,8,FALSE,Road,278,Wood Crate,115.49,39.577
13968,15-04-2025,Laptop,Electronics,2.2,0.12,31,20,1,8,TRUE,Air,1476,Mushroom Pkg (Mycelium),2.48,8.118
13969,11-09-2025,Perfume Bottle,Beauty,0.21,0.03,10,4,4,8,TRUE,Air,2755,Mushroom Pkg (Mycelium),1.68,1.446
13970,27-09-2025,Perfume Bottle,Beauty,0.34,0.04,9,5,4,8,TRUE,Road,562,Mushroom Pkg (Mycelium),1.74,0.096
13971,31-10-2025,Winter Jacket,Clothing,1.68,3.48,47,37,10,4,TRUE,Air,2405,Kraft Paper Mailer,2.19,20.924
13972,24-07-2025,Smartphone,Electronics,0.31,0.02,15,7,1,9,TRUE,Air,2947,Mushroom Pkg (Mycelium),1.92,2.284
13973,16-01-2025,Winter Jacket,Clothing,1.49,3.93,52,42,9,2,TRUE,Air,836,Kraft Paper Mailer,1.97,8.214
13974,11-09-2025,Perfume Bottle,Beauty,0.28,0.04,9,5,4,10,TRUE,Air,2656,Mushroom Pkg (Mycelium),2.11,1.859
13975,29-04-2025,Ceramic Vase,Home Decor,2.05,1.3,15,15,29,9,FALSE,Road,427,Mushroom Pkg (Mycelium),2.62,0.438
13976,04-08-2025,Smart Watch,Electronics,0.16,0,5,4,1,5,TRUE,Road,215,Honeycomb Paper,1.06,0.017
13977,28-02-2025,Smartphone,Electronics,0.29,0.02,13,7,1,9,TRUE,Air,1774,Mushroom Pkg (Mycelium),1.92,1.286
13978,30-11-2025,Laptop,Electronics,2.22,0.21,29,18,2,8,TRUE,Air,2852,Mushroom Pkg (Mycelium),2.49,15.829
13979,25-09-2025,Smart Watch,Electronics,0.11,0,4,5,0,5,TRUE,Air,2411,Honeycomb Paper,1.04,0.663
13980,16-09-2025,Laptop,Electronics,2.32,0.13,30,21,1,8,TRUE,Air,2385,Mushroom Pkg (Mycelium),2.53,13.833
13981,03-04-2025,55-Inch TV,Electronics,23.47,7.59,130,73,4,9,TRUE,Road,2541,Corrugated Cardboard,11.19,29.819
13982,06-11-2025,Sofa (Sectional),Furniture,61.39,292.89,181,93,87,7,FALSE,Road,1418,Wood Crate,118.56,207.659
13983,26-06-2025,Smartphone,Electronics,0.38,0.02,15,6,1,9,TRUE,Air,965,Mushroom Pkg (Mycelium),1.95,0.917
13984,24-12-2025,Shampoo,Beauty,0.6,0.18,18,7,7,4,TRUE,Air,1004,PLA Bioplastic,1.04,1.506
13985,21-03-2025,Office Chair,Furniture,10.92,36.73,63,55,53,5,FALSE,Road,2434,Wood Crate,15.69,44.7
13986,22-02-2025,Perfume Bottle,Beauty,0.47,0.04,9,5,4,10,TRUE,Road,165,Mushroom Pkg (Mycelium),2.19,0.039
13987,04-10-2025,Sneakers,Clothing,1.07,1.32,29,19,12,4,FALSE,Air,2895,Kraft Paper Mailer,1.33,9.553
13988,21-03-2025,Shampoo,Beauty,0.67,0.24,19,8,8,4,TRUE,Air,1535,PLA Bioplastic,1.07,2.571
13989,01-01-2026,Sneakers,Clothing,1.12,1.19,30,18,11,3,FALSE,Air,2900,Kraft Paper Mailer,1.08,8.627
13990,06-06-2025,Perfume Bottle,Beauty,0.42,0.03,10,4,4,10,TRUE,Road,381,Mushroom Pkg (Mycelium),2.17,0.08
13991,08-01-2025,Sofa (Sectional),Furniture,62.38,251.13,202,84,74,6,FALSE,Road,1564,Wood Crate,101.65,196.384
13992,02-02-2025,Winter Jacket,Clothing,1.36,3.55,47,42,9,4,TRUE,Air,1311,Kraft Paper Mailer,2.22,11.635
13993,23-02-2025,Smartphone,Electronics,0.32,0.02,13,7,1,8,TRUE,Air,1593,Mushroom Pkg (Mycelium),1.73,1.274
13994,22-06-2025,Winter Jacket,Clothing,1.27,3.65,48,38,10,3,TRUE,Air,2440,Kraft Paper Mailer,2.06,22.265
13995,08-10-2025,T-Shirt,Clothing,0.29,0.23,27,21,2,2,FALSE,Air,2241,Kraft Paper Mailer,0.52,1.625
13996,09-02-2025,Glass Table,Furniture,15.27,4.91,99,62,4,10,FALSE,Road,1460,Mushroom Pkg (Mycelium),8.11,11.147
13997,01-01-2026,Ceramic Vase,Home Decor,1.91,1.13,15,14,27,9,FALSE,Road,544,Mushroom Pkg (Mycelium),2.56,0.52
13998,05-01-2025,Office Chair,Furniture,13.19,31.95,58,54,51,6,FALSE,Road,1953,Wood Crate,13.98,31.199
13999,26-10-2025,Smart Watch,Electronics,0.16,0,4,5,0,5,TRUE,Air,2578,Honeycomb Paper,1.06,1.031
14000,21-05-2025,Office Chair,Furniture,11.6,32.38,59,56,49,4,FALSE,Road,1496,Wood Crate,13.75,24.22
14001,05-10-2025,T-Shirt,Clothing,0.25,0.19,25,19,2,2,FALSE,Air,1588,Styrofoam (EPS),0.5,0.993
14002,01-03-2025,Laptop,Electronics,2.37,0.22,30,18,2,7,TRUE,Air,2776,Honeycomb Paper,2.35,16.448
14003,21-06-2025,Glass Table,Furniture,15.34,5.98,98,61,5,9,FALSE,Road,570,Mushroom Pkg (Mycelium),7.94,4.372
14004,15-06-2025,T-Shirt,Clothing,0.26,0.18,22,21,2,2,FALSE,Road,593,Kraft Paper Mailer,0.5,0.077
14005,10-06-2025,Sneakers,Clothing,0.93,1.46,32,19,12,5,FALSE,Air,2243,Kraft Paper Mailer,1.58,8.187
14006,09-01-2025,Winter Jacket,Clothing,1.34,3.46,48,36,10,4,TRUE,Air,1967,Kraft Paper Mailer,2.18,17.015
14007,31-07-2025,Glass Table,Furniture,12.45,6.16,101,61,5,9,FALSE,Road,1260,Mushroom Pkg (Mycelium),6.78,7.844
14008,28-08-2025,Glass Table,Furniture,14.14,5.01,101,62,4,9,FALSE,Road,747,Mushroom Pkg (Mycelium),7.46,5.281
14009,24-10-2025,Office Chair,Furniture,10.31,40.95,63,65,50,5,FALSE,Road,2441,Wood Crate,17.38,49.979
14010,03-09-2025,Smart Watch,Electronics,0.19,0,5,4,0,6,TRUE,Air,2022,Honeycomb Paper,1.28,0.96
14011,05-01-2025,Smartphone,Electronics,0.37,0.02,13,7,1,6,TRUE,Air,1057,Honeycomb Paper,1.35,0.978
14012,21-03-2025,Perfume Bottle,Beauty,0.3,0.05,10,5,5,10,TRUE,Air,2598,Mushroom Pkg (Mycelium),2.12,1.948
14013,29-05-2025,Sofa (Sectional),Furniture,68.42,288.07,212,86,79,6,FALSE,Road,67,Wood Crate,116.43,9.65
14014,12-12-2025,Ceramic Vase,Home Decor,2.61,1.1,14,14,28,9,FALSE,Air,3000,Mushroom Pkg (Mycelium),2.84,19.575
14015,08-05-2025,Sofa (Sectional),Furniture,67.07,278.46,204,91,75,6,FALSE,Road,2596,Wood Crate,112.58,361.441
14016,25-09-2025,Sofa (Sectional),Furniture,67.5,312.35,192,98,83,8,FALSE,Road,2702,Wood Crate,126.54,421.985
14017,03-07-2025,Winter Jacket,Clothing,1.31,4.37,52,42,10,4,TRUE,Air,2952,Kraft Paper Mailer,2.55,32.251
14018,09-02-2025,T-Shirt,Clothing,0.19,0.1,26,20,1,2,FALSE,Road,245,Kraft Paper Mailer,0.48,0.023
14019,11-01-2025,Sneakers,Clothing,1.03,1.28,29,20,11,5,FALSE,Road,701,Kraft Paper Mailer,1.51,0.449
14020,29-05-2025,55-Inch TV,Electronics,22.27,9.22,123,75,5,10,TRUE,Road,2197,Mushroom Pkg (Mycelium),10.91,24.464
14021,26-09-2025,Shampoo,Beauty,0.69,0.21,21,7,7,4,TRUE,Road,661,PLA Bioplastic,1.08,0.228
14022,27-03-2025,Ceramic Vase,Home Decor,2.44,0.98,13,13,29,9,FALSE,Air,806,Mushroom Pkg (Mycelium),2.78,4.917
14023,20-07-2025,Ceramic Vase,Home Decor,2.58,1.17,15,13,30,9,FALSE,Road,693,Mushroom Pkg (Mycelium),2.83,0.894
14024,02-01-2026,Ceramic Vase,Home Decor,1.62,1.3,15,15,29,9,FALSE,Air,2833,Mushroom Pkg (Mycelium),2.45,11.474
14025,12-07-2025,Sofa (Sectional),Furniture,41.25,295.61,212,84,83,5,FALSE,Road,474,Wood Crate,119.24,70.06
14026,28-09-2025,Smart Watch,Electronics,0.13,0,5,4,0,5,TRUE,Air,2117,Honeycomb Paper,1.05,0.688
14027,31-03-2025,Glass Table,Furniture,15.23,6.47,106,61,5,10,FALSE,Road,1549,Mushroom Pkg (Mycelium),8.09,11.796
14028,27-12-2025,Sofa (Sectional),Furniture,49.99,281.69,207,84,81,5,FALSE,Road,1930,Wood Crate,113.68,271.831
14029,08-10-2025,T-Shirt,Clothing,0.23,0.09,24,19,1,1,FALSE,Air,2125,Kraft Paper Mailer,0.29,1.222
14030,04-06-2025,Smartphone,Electronics,0.37,0,14,6,0,6,TRUE,Air,1924,Honeycomb Paper,1.35,1.78
14031,10-11-2025,Smartphone,Electronics,0.25,0,14,6,0,6,TRUE,Air,2801,Honeycomb Paper,1.3,1.751
14032,31-03-2025,Glass Table,Furniture,12.52,5.32,95,56,5,10,FALSE,Road,2878,Mushroom Pkg (Mycelium),7.01,18.016
14033,03-04-2025,Laptop,Electronics,1.95,0.12,31,20,1,9,TRUE,Road,444,Mushroom Pkg (Mycelium),2.58,0.433
14034,26-02-2025,Smart Watch,Electronics,0.15,0.01,5,5,1,6,TRUE,Air,2623,Honeycomb Paper,1.26,0.984
14035,22-11-2025,Sofa (Sectional),Furniture,52.15,353.69,219,95,85,8,FALSE,Road,1797,Wood Crate,143.08,317.79
14036,22-08-2025,Glass Table,Furniture,16.77,5.52,92,60,5,10,FALSE,Road,1300,Mushroom Pkg (Mycelium),8.71,10.901
14037,08-11-2025,Perfume Bottle,Beauty,0.32,0.05,10,5,5,9,TRUE,Road,430,Mushroom Pkg (Mycelium),1.93,0.069
14038,03-12-2025,T-Shirt,Clothing,0.25,0.1,27,19,1,1,FALSE,Road,145,Kraft Paper Mailer,0.3,0.018
14039,14-06-2025,Sofa (Sectional),Furniture,74.63,293.99,192,88,87,8,FALSE,Road,1308,Wood Crate,119.2,192.269
14040,23-08-2025,55-Inch TV,Electronics,18.13,6.08,117,65,4,9,TRUE,Road,1493,Mushroom Pkg (Mycelium),9.05,13.534
14041,07-05-2025,Shampoo,Beauty,0.73,0.21,21,7,7,3,TRUE,Air,2640,PLA Bioplastic,0.89,4.818
14042,17-04-2025,Sneakers,Clothing,1.05,1.43,29,19,13,5,FALSE,Air,1908,Kraft Paper Mailer,1.57,6.821
14043,14-04-2025,Office Chair,Furniture,14.01,34.4,65,54,49,5,FALSE,Road,302,Wood Crate,14.76,5.194
14044,04-06-2025,Glass Table,Furniture,16.52,6.85,107,64,5,9,FALSE,Road,1453,Mushroom Pkg (Mycelium),8.41,12.002
14045,22-07-2025,Perfume Bottle,Beauty,0.2,0.04,9,5,4,10,TRUE,Air,2729,Mushroom Pkg (Mycelium),2.08,1.365
14046,24-08-2025,Perfume Bottle,Beauty,0.42,0.03,10,4,4,8,TRUE,Air,945,Mushroom Pkg (Mycelium),1.77,0.992
14047,02-10-2025,Shampoo,Beauty,0.8,0.27,21,8,8,4,TRUE,Road,399,PLA Bioplastic,1.12,0.16
14048,21-02-2025,Smart Watch,Electronics,0.12,0,5,4,1,4,TRUE,Air,2214,Corrugated Cardboard,0.85,0.664
14049,21-09-2025,Office Chair,Furniture,10.78,37.9,65,55,53,6,FALSE,Road,2595,Wood Crate,16.36,49.175
14050,06-04-2025,Sneakers,Clothing,0.98,1.34,29,21,11,5,FALSE,Air,2048,PLA Bioplastic,1.54,6.861
14051,24-09-2025,Office Chair,Furniture,10.29,33.18,55,58,52,5,FALSE,Road,95,Wood Crate,14.27,1.576
14052,25-12-2025,Perfume Bottle,Beauty,0.5,0.05,10,5,5,8,TRUE,Road,502,Mushroom Pkg (Mycelium),1.8,0.126
14053,02-01-2025,Laptop,Electronics,1.79,0.23,27,21,2,7,TRUE,Air,2027,Honeycomb Paper,2.12,9.071
14054,17-02-2025,Shampoo,Beauty,0.94,0.24,21,7,8,4,TRUE,Road,770,PLA Bioplastic,1.18,0.362
14055,05-06-2025,Ceramic Vase,Home Decor,1.61,1.25,13,15,32,10,FALSE,Air,1589,Mushroom Pkg (Mycelium),2.64,6.396
14056,19-04-2025,55-Inch TV,Electronics,19.3,7.7,110,70,5,10,TRUE,Road,973,Mushroom Pkg (Mycelium),9.72,9.389
14057,14-02-2025,Office Chair,Furniture,12.55,33.65,59,62,46,6,FALSE,Road,2159,Wood Crate,14.66,36.325
14058,30-01-2025,55-Inch TV,Electronics,21.31,6.79,123,69,4,9,TRUE,Road,93,Mushroom Pkg (Mycelium),10.32,0.991
14059,11-02-2025,Perfume Bottle,Beauty,0.49,0.03,10,4,4,10,TRUE,Air,2873,Mushroom Pkg (Mycelium),2.2,3.519
14060,04-10-2025,Sofa (Sectional),Furniture,43.26,318.93,218,95,77,5,FALSE,Road,1725,Wood Crate,128.57,275.077
14061,15-02-2025,Sofa (Sectional),Furniture,67.35,326.59,202,94,86,5,FALSE,Road,1501,Wood Crate,131.64,245.106
14062,07-04-2025,Office Chair,Furniture,14.17,36.89,61,56,54,6,FALSE,Road,968,Wood Crate,15.96,17.855
14063,17-03-2025,Shampoo,Beauty,0.52,0.19,19,7,7,4,TRUE,Air,1860,PLA Bioplastic,1.01,2.418
14064,05-06-2025,Ceramic Vase,Home Decor,1.37,1.22,15,14,29,9,FALSE,Air,1673,Mushroom Pkg (Mycelium),2.35,5.73
14065,07-10-2025,Shampoo,Beauty,0.77,0.18,18,7,7,3,TRUE,Road,726,PLA Bioplastic,0.91,0.28
14066,07-06-2025,Laptop,Electronics,2.48,0.13,31,21,1,8,TRUE,Road,558,Mushroom Pkg (Mycelium),2.59,0.692
14067,19-04-2025,T-Shirt,Clothing,0.3,0.18,25,18,2,1,FALSE,Air,2511,Kraft Paper Mailer,0.32,1.883
14068,25-01-2025,Smartphone,Electronics,0.33,0.02,14,6,1,7,TRUE,Air,2420,Honeycomb Paper,1.53,1.997
