Order_ID,Date,Item_Name,Category,Weight_kg,Volumetric_Weight_kg,L_cm,W_cm,H_cm,Fragility,Moisture_Sens,Shipping_Mode,Distance_km,Packaging_Used,Cost_USD,CO2_Emission_kg,Product_Volume_m3,Material_Name,Material_Density,Cost_per_kg,Material_CO2_Factor
13253,2025-07-13,Sofa (Sectional),Furniture,52.82,281.81,182,98,79.0,6,False,Road,1747,Wood Crate,113.92,246.161,1.409044,Lightweight Plywood,515,2.23,0.535
13254,2025-03-20,Perfume Bottle,Beauty,0.23,0.03,10,4,4.0,9,True,Road,659,Mushroom Pkg (Mycelium),1.89,0.076,0.00016,Food-Grade Mushroom Mycelium,146,5.1,0.486
13255,2025-07-26,T-Shirt,Clothing,0.22,0.1,25,20,1.0,1,False,Air,1488,Kraft Paper Mailer,0.29,0.818,0.0005,Single-Ply Kraft Paper,742,0.91,0.742
13256,2025-09-05,T-Shirt,Clothing,0.22,0.21,25,21,2.0,1,False,Air,2983,Kraft Paper Mailer,0.29,1.641,0.00105,Single-Ply Kraft Paper,742,0.91,0.742
13257,2025-03-23,Winter Jacket,Clothing,1.76,3.84,48,40,10.0,2,True,Road,768,Kraft Paper Mailer,1.94,1.475,0.0192,Single-Ply Kraft Paper,742,0.91,0.742
13258,2025-01-13,Perfume Bottle,Beauty,0.29,0.04,9,4,5.0,10,True,Air,2260,Mushroom Pkg (Mycelium),2.12,1.639,0.00018,Food-Grade Mushroom Mycelium,146,5.1,0.486
13259,2025-04-16,Glass Table,Furniture,14.56,5.7,92,62,5.0,10,False,Road,2560,Mushroom Pkg (Mycelium),7.82,18.637,0.02852,Food-Grade Mushroom Mycelium,146,5.1,0.486
13260,2025-10-26,Shampoo,Beauty,0.76,0.2,18,8,7.0,5,True,Road,328,PLA Bioplastic,1.3,0.125,0.001008,Lightweight PET Plastic,1082,0.97,1.941
13261,2025-01-08,Sofa (Sectional),Furniture,75.53,281.08,197,87,82.0,6,False,Road,2213,Wood Crate,113.63,311.015,1.405398,Lightweight Plywood,515,2.23,0.535
13262,2025-01-27,Glass Table,Furniture,13.7,5.11,103,62,4.0,10,False,Road,1647,Mushroom Pkg (Mycelium),7.48,11.282,0.025544,Food-Grade Mushroom Mycelium,146,5.1,0.486
13263,2025-08-06,Ceramic Vase,Home Decor,1.51,1.26,14,15,30.0,9,False,Road,560,Mushroom Pkg (Mycelium),2.4,0.423,0.0063,Food-Grade Mushroom Mycelium,146,5.1,0.486
13264,2025-05-18,Laptop,Electronics,2.32,0.23,32,18,2.0,8,True,Air,1465,Styrofoam (EPS),2.53,8.497,0.001152,UV-Stabilized Polyurethane Foam,29,2.31,3.497
13265,2025-08-20,Ceramic Vase,Home Decor,1.87,1.3,15,14,31.0,10,False,Air,1071,Mushroom Pkg (Mycelium),2.75,5.007,0.00651,Food-Grade Mushroom Mycelium,146,5.1,0.486
13266,2025-09-30,Ceramic Vase,Home Decor,1.19,1.3,15,16,27.0,9,False,Air,2934,Styrofoam (EPS),2.32,9.536,0.00648,UV-Stabilized Polyurethane Foam,29,2.31,3.497
13267,2025-11-30,Smart Watch,Electronics,0.19,0.0,5,4,1.0,4,True,Air,947,Corrugated Cardboard,0.88,0.45,2e-05,Industrial-Grade Corrugated Cardboard,688,0.92,1.031
13268,2025-03-17,Sneakers,Clothing,0.95,1.3,30,18,12.0,4,False,Air,2616,Kraft Paper Mailer,1.32,8.502,0.00648,Single-Ply Kraft Paper,742,0.91,0.742
13269,2025-02-07,Smart Watch,Electronics,0.19,0.0,4,4,1.0,4,True,Air,1563,Corrugated Cardboard,0.88,0.742,1.6e-05,Industrial-Grade Corrugated Cardboard,688,0.92,1.031
13270,2025-10-16,Winter Jacket,Clothing,1.99,3.91,53,41,9.0,2,True,Air,1125,Kraft Paper Mailer,1.96,10.997,0.019557,Single-Ply Kraft Paper,742,0.91,0.742
13271,2025-10-20,Ceramic Vase,Home Decor,2.45,1.3,14,15,31.0,9,False,Air,1683,Mushroom Pkg (Mycelium),2.78,10.308,0.00651,Food-Grade Mushroom Mycelium,146,5.1,0.486
13272,2025-11-04,Shampoo,Beauty,0.75,0.22,20,7,8.0,3,True,Air,2766,PLA Bioplastic,0.9,5.186,0.00112,Lightweight PET Plastic,1082,0.97,1.941
13273,2025-08-17,Sofa (Sectional),Furniture,52.04,308.48,211,85,86.0,8,False,Road,344,Wood Crate,124.99,53.059,1.54241,Lightweight Plywood,515,2.23,0.535
13274,2025-08-27,Smartphone,Electronics,0.23,0.0,14,7,1.7302913453299058,8,True,Air,1801,Mushroom Pkg (Mycelium),1.69,1.036,0.00016956855184233077,Food-Grade Mushroom Mycelium,146,5.1,0.486
13275,2025-09-29,Perfume Bottle,Beauty,0.35,0.04,10,5,4.0,8,True,Air,2248,Mushroom Pkg (Mycelium),1.74,1.967,0.0002,Food-Grade Mushroom Mycelium,146,5.1,0.486
13276,2025-08-21,Smart Watch,Electronics,0.17,0.0,5,4,1.0,4,True,Air,2751,Corrugated Cardboard,0.87,1.169,2e-05,Industrial-Grade Corrugated Cardboard,688,0.92,1.031
13277,2025-02-14,T-Shirt,Clothing,0.15,0.1,26,19,1.0,2,False,Air,2785,Kraft Paper Mailer,0.46,1.044,0.000494,Single-Ply Kraft Paper,742,0.91,0.742
13278,2025-10-15,Smartphone,Electronics,0.24,0.02,15,7,1.0,8,True,Road,227,Mushroom Pkg (Mycelium),1.7,0.027,0.000105,Food-Grade Mushroom Mycelium,146,5.1,0.486
13279,2025-04-16,Perfume Bottle,Beauty,0.21,0.05,10,5,5.0,10,True,Air,1756,Mushroom Pkg (Mycelium),2.08,0.922,0.00025,Food-Grade Mushroom Mycelium,146,5.1,0.486
13280,2025-10-16,Sneakers,Clothing,1.08,1.43,31,21,11.0,4,False,Air,1003,Kraft Paper Mailer,1.37,3.586,0.007161,Single-Ply Kraft Paper,742,0.91,0.742
13281,2025-01-03,Ceramic Vase,Home Decor,1.5,1.18,14,14,30.0,9,False,Air,1419,Mushroom Pkg (Mycelium),2.4,5.321,0.00588,Food-Grade Mushroom Mycelium,146,5.1,0.486
13282,2025-12-16,Office Chair,Furniture,11.15,34.35,63,58,47.0,4,False,Road,2683,Wood Crate,14.54,46.081,0.171738,Lightweight Plywood,515,2.23,0.535
13283,2025-09-10,Ceramic Vase,Home Decor,1.07,1.13,13,15,29.0,9,False,Air,2212,Mushroom Pkg (Mycelium),2.25,6.249,0.005655,Food-Grade Mushroom Mycelium,146,5.1,0.486
13284,2025-05-25,Shampoo,Beauty,0.67,0.22,20,7,8.0,3,True,Air,2273,PLA Bioplastic,0.87,3.807,0.00112,Lightweight PET Plastic,1082,0.97,1.941
13285,2025-11-30,Winter Jacket,Clothing,1.48,4.01,53,42,9.0,2,True,Air,1751,Kraft Paper Mailer,2.0,17.554,0.020034,Single-Ply Kraft Paper,742,0.91,0.742
13286,2025-06-14,Glass Table,Furniture,19.59,4.18,90,58,4.0,10,False,Road,614,Mushroom Pkg (Mycelium),9.84,6.014,0.02088,Food-Grade Mushroom Mycelium,146,5.1,0.486
13287,2025-06-08,Sneakers,Clothing,1.05,1.36,29,18,13.0,5,False,Road,630,Kraft Paper Mailer,1.54,0.428,0.006786,Single-Ply Kraft Paper,742,0.91,0.742
13288,2025-05-26,Winter Jacket,Clothing,1.11,4.43,54,41,10.0,2,True,Air,2566,Kraft Paper Mailer,2.17,28.418,0.02214,Single-Ply Kraft Paper,742,0.91,0.742
13289,2025-05-21,Perfume Bottle,Beauty,0.48,0.04,10,5,4.0,9,True,Air,1897,Mushroom Pkg (Mycelium),1.99,2.276,0.0002,Food-Grade Mushroom Mycelium,146,5.1,0.486
13290,2025-07-27,Sofa (Sectional),Furniture,60.54,282.36,193,95,77.0,7,False,Road,689,Wood Crate,114.34,97.273,1.411795,Lightweight Plywood,515,2.23,0.535
13291,2025-10-08,Smartphone,Electronics,0.35,0.02,15,7,1.0,9,True,Air,2258,Mushroom Pkg (Mycelium),1.94,1.976,0.000105,Food-Grade Mushroom Mycelium,146,5.1,0.486
13292,2025-05-30,Smart Watch,Electronics,0.13,0.0,5,5,1.7302913453299058,4,True,Air,2306,Styrofoam (EPS),0.85,0.749,4.325728363324764e-05,UV-Stabilized Polyurethane Foam,29,2.31,3.497
13293,2025-07-05,Office Chair,Furniture,13.74,35.64,58,64,48.0,6,False,Road,1213,Wood Crate,15.46,21.616,0.178176,Lightweight Plywood,515,2.23,0.535
13294,2025-06-03,Ceramic Vase,Home Decor,2.94,1.09,13,15,28.0,10,False,Road,689,PLA Bioplastic,3.18,1.013,0.00546,Lightweight PET Plastic,1082,0.97,1.941
13295,2025-12-10,55-Inch TV,Electronics,21.12,8.38,127,66,5.0,10,True,Road,1605,Mushroom Pkg (Mycelium),10.45,16.949,0.04191,Food-Grade Mushroom Mycelium,146,5.1,0.486
13296,2025-11-28,Ceramic Vase,Home Decor,2.79,1.18,14,14,30.0,10,False,Road,102,Mushroom Pkg (Mycelium),3.12,0.142,0.00588,Food-Grade Mushroom Mycelium,146,5.1,0.486
13297,2025-12-07,Smartphone,Electronics,0.34,0.0,16,6,1.7302913453299058,9,True,Air,1463,Mushroom Pkg (Mycelium),1.94,1.244,0.00016610796915167094,Food-Grade Mushroom Mycelium,146,5.1,0.486
13298,2025-05-23,Smartphone,Electronics,0.25,0.0,15,7,1.7302913453299058,9,True,Air,1828,Mushroom Pkg (Mycelium),1.9,1.143,0.0001816805912596401,Food-Grade Mushroom Mycelium,146,5.1,0.486
13299,2025-02-23,Perfume Bottle,Beauty,0.35,0.05,10,5,5.0,9,True,Road,589,Mushroom Pkg (Mycelium),1.94,0.103,0.00025,Food-Grade Mushroom Mycelium,146,5.1,0.486
13300,2025-02-01,Perfume Bottle,Beauty,0.43,0.04,9,5,5.0,8,True,Air,1830,Mushroom Pkg (Mycelium),1.77,1.967,0.000225,Food-Grade Mushroom Mycelium,146,5.1,0.486
13301,2025-02-22,Smartphone,Electronics,0.37,0.02,14,6,1.0,8,True,Air,1582,Mushroom Pkg (Mycelium),1.75,1.463,8.4e-05,Food-Grade Mushroom Mycelium,146,5.1,0.486
13302,2025-08-30,Glass Table,Furniture,14.87,5.8,100,58,5.0,9,False,Road,2711,Mushroom Pkg (Mycelium),7.75,20.156,0.029,Food-Grade Mushroom Mycelium,146,5.1,0.486
13303,2025-11-11,Smartphone,Electronics,0.39,0.0,15,7,1.7302913453299058,8,True,Air,1640,Corrugated Cardboard,1.76,1.599,0.0001816805912596401,Industrial-Grade Corrugated Cardboard,688,0.92,1.031
13304,2025-05-31,Smart Watch,Electronics,0.11,0.0,4,4,1.7302913453299058,6,True,Air,2391,Honeycomb Paper,1.24,0.658,2.7684661525278493e-05,Single-Ply Kraft Paper,742,0.91,0.742
13305,2025-11-06,Ceramic Vase,Home Decor,1.02,1.3,16,15,27.0,10,False,Air,2225,Mushroom Pkg (Mycelium),2.52,7.231,0.00648,Food-Grade Mushroom Mycelium,146,5.1,0.486
13306,2025-09-30,Smartphone,Electronics,0.33,0.02,15,6,1.0,8,True,Air,2759,Mushroom Pkg (Mycelium),1.73,2.276,9e-05,Food-Grade Mushroom Mycelium,146,5.1,0.486
13307,2025-04-17,55-Inch TV,Electronics,24.23,7.03,122,72,4.0,9,True,Road,343,Mushroom Pkg (Mycelium),11.49,4.155,0.035136,Food-Grade Mushroom Mycelium,146,5.1,0.486
13308,2025-02-18,Laptop,Electronics,1.76,0.26,31,21,2.0,7,True,Road,616,Honeycomb Paper,2.1,0.542,0.001302,Single-Ply Kraft Paper,742,0.91,0.742
13309,2025-04-03,Glass Table,Furniture,12.75,6.68,106,63,5.0,9,False,Road,461,Mushroom Pkg (Mycelium),6.9,2.939,0.03339,Food-Grade Mushroom Mycelium,146,5.1,0.486
13310,2025-01-04,Glass Table,Furniture,14.59,5.26,94,56,5.0,10,False,Road,1768,Mushroom Pkg (Mycelium),7.84,12.898,0.02632,Food-Grade Mushroom Mycelium,146,5.1,0.486
13311,2025-01-13,Glass Table,Furniture,14.91,4.92,106,58,4.0,10,False,Road,1392,Mushroom Pkg (Mycelium),7.96,10.377,0.024592,Food-Grade Mushroom Mycelium,146,5.1,0.486
13312,2025-09-23,Winter Jacket,Clothing,1.17,3.86,46,42,10.0,2,True,Road,562,Kraft Paper Mailer,1.94,1.085,0.01932,Single-Ply Kraft Paper,742,0.91,0.742
13313,2025-06-10,Smartphone,Electronics,0.39,0.0,15,6,1.7302913453299058,9,True,Air,1964,Mushroom Pkg (Mycelium),1.96,1.915,0.00015572622107969152,Food-Grade Mushroom Mycelium,146,5.1,0.486
13314,2025-07-22,Ceramic Vase,Home Decor,1.1,1.25,15,13,32.0,9,False,Road,695,Mushroom Pkg (Mycelium),2.3,0.434,0.00624,Food-Grade Mushroom Mycelium,146,5.1,0.486
13315,2025-03-13,Ceramic Vase,Home Decor,2.85,1.16,14,13,32.0,10,False,Air,1113,Mushroom Pkg (Mycelium),3.14,7.93,0.005824,Food-Grade Mushroom Mycelium,146,5.1,0.486
13316,2025-05-07,Office Chair,Furniture,12.82,33.63,59,57,50.0,6,False,Road,1111,Wood Crate,14.65,18.681,0.16815,Lightweight Plywood,515,2.23,0.535
13317,2025-07-28,T-Shirt,Clothing,0.17,0.2,24,21,2.0,1,False,Air,885,Kraft Paper Mailer,0.28,0.443,0.001008,Single-Ply Kraft Paper,742,0.91,0.742
13318,2025-06-03,Perfume Bottle,Beauty,0.35,0.05,10,5,5.0,8,True,Road,210,Mushroom Pkg (Mycelium),1.74,0.037,0.00025,Food-Grade Mushroom Mycelium,146,5.1,0.486
13319,2025-07-13,Office Chair,Furniture,14.67,41.42,59,65,54.0,6,False,Road,1851,Wood Crate,17.77,38.334,0.20709,Lightweight Plywood,515,2.23,0.535
13320,2025-04-20,Laptop,Electronics,2.41,0.11,30,19,1.0,7,True,Road,551,Honeycomb Paper,2.36,0.664,0.00057,Single-Ply Kraft Paper,742,0.91,0.742
13321,2025-12-18,Shampoo,Beauty,0.7,0.22,20,8,7.0,4,True,Air,1713,Bubble Wrap (LDPE),1.08,2.998,0.00112,Standard Bubble Wrap (LDPE),890,2.13,2.807
13322,2025-09-17,Laptop,Electronics,2.17,0.21,28,19,2.0,9,True,Air,1638,Mushroom Pkg (Mycelium),2.67,8.886,0.001064,Food-Grade Mushroom Mycelium,146,5.1,0.486
13323,2025-06-23,Perfume Bottle,Beauty,0.36,0.04,9,5,5.0,9,True,Air,1310,Mushroom Pkg (Mycelium),1.94,1.179,0.000225,Food-Grade Mushroom Mycelium,146,5.1,0.486
13324,2025-09-20,Ceramic Vase,Home Decor,2.96,1.14,14,14,29.0,9,False,Air,1868,Mushroom Pkg (Mycelium),2.98,13.823,0.005684,Food-Grade Mushroom Mycelium,146,5.1,0.486
13325,2025-08-24,Glass Table,Furniture,13.72,5.77,93,62,5.0,9,False,Road,121,Mushroom Pkg (Mycelium),7.29,0.83,0.02883,Food-Grade Mushroom Mycelium,146,5.1,0.486
13326,2025-11-13,Ceramic Vase,Home Decor,2.11,1.26,15,14,30.0,10,False,Air,1641,Mushroom Pkg (Mycelium),2.84,8.656,0.0063,Food-Grade Mushroom Mycelium,146,5.1,0.486
13327,2025-03-27,Glass Table,Furniture,16.1,4.94,98,63,4.0,10,False,Road,1849,Mushroom Pkg (Mycelium),8.44,14.884,0.024696,Food-Grade Mushroom Mycelium,146,5.1,0.486
13328,2025-07-28,Glass Table,Furniture,13.44,5.24,97,54,5.0,10,False,Road,433,Mushroom Pkg (Mycelium),7.38,2.91,0.02619,Food-Grade Mushroom Mycelium,146,5.1,0.486
13329,2025-02-06,Shampoo,Beauty,0.77,0.24,21,7,8.0,3,True,Air,2192,PLA Bioplastic,0.91,4.22,0.001176,Lightweight PET Plastic,1082,0.97,1.941
13330,2025-06-02,Perfume Bottle,Beauty,0.36,0.04,10,4,5.0,8,True,Air,2181,Mushroom Pkg (Mycelium),1.74,1.963,0.0002,Food-Grade Mushroom Mycelium,146,5.1,0.486
13331,2025-11-28,Sneakers,Clothing,1.18,1.16,29,20,10.0,3,False,Air,2246,Kraft Paper Mailer,1.07,6.626,0.0058,Single-Ply Kraft Paper,742,0.91,0.742
13332,2025-03-08,Smart Watch,Electronics,0.18,0.0,5,4,1.7302913453299058,4,True,Air,2437,Corrugated Cardboard,0.87,1.097,3.460582690659812e-05,Industrial-Grade Corrugated Cardboard,688,0.92,1.031
13333,2025-05-05,Glass Table,Furniture,16.67,4.53,96,59,4.0,9,False,Road,1334,Mushroom Pkg (Mycelium),8.47,11.119,0.022656,Food-Grade Mushroom Mycelium,146,5.1,0.486
13334,2025-07-04,Laptop,Electronics,2.17,0.22,30,18,2.0,8,True,Road,400,Bubble Wrap (LDPE),2.47,0.434,0.00108,Standard Bubble Wrap (LDPE),890,2.13,2.807
13335,2025-04-25,Perfume Bottle,Beauty,0.25,0.04,10,4,5.0,9,True,Air,2387,Mushroom Pkg (Mycelium),1.9,1.492,0.0002,Food-Grade Mushroom Mycelium,146,5.1,0.486
13336,2025-08-19,Sofa (Sectional),Furniture,48.86,245.28,200,84,73.0,8,False,Road,1797,Wood Crate,99.71,220.384,1.2264,Lightweight Plywood,515,2.23,0.535
13337,2025-08-03,Office Chair,Furniture,12.9,41.24,65,61,52.0,4,False,Road,1876,PLA Bioplastic,17.3,38.683,0.20618,Lightweight PET Plastic,1082,0.97,1.941
13338,2025-04-06,Shampoo,Beauty,0.58,0.19,19,7,7.0,5,True,Air,2209,PLA Bioplastic,1.23,3.203,0.000931,Lightweight PET Plastic,1082,0.97,1.941
13339,2025-08-25,Shampoo,Beauty,0.74,0.23,18,8,8.0,4,True,Air,2642,PLA Bioplastic,1.1,4.888,0.001152,Lightweight PET Plastic,1082,0.97,1.941
13340,2025-06-19,Sofa (Sectional),Furniture,59.11,266.57,189,82,86.0,5,False,Road,2403,Wood Crate,107.63,320.284,1.332828,Lightweight Plywood,515,2.23,0.535
13341,2025-01-16,Shampoo,Beauty,0.76,0.24,19,8,8.0,5,True,Air,1149,PLA Bioplastic,1.3,2.183,0.001216,Lightweight PET Plastic,1082,0.97,1.941
13342,2025-07-25,55-Inch TV,Electronics,18.91,7.94,124,64,5.0,10,True,Road,77,Mushroom Pkg (Mycelium),9.56,0.728,0.03968,Food-Grade Mushroom Mycelium,146,5.1,0.486
13343,2025-07-27,55-Inch TV,Electronics,23.31,6.33,113,70,4.0,9,True,Road,1253,Mushroom Pkg (Mycelium),11.12,14.604,0.03164,Food-Grade Mushroom Mycelium,146,5.1,0.486
13344,2025-10-18,T-Shirt,Clothing,0.26,0.1,27,18,1.0,1,False,Air,862,Kraft Paper Mailer,0.3,0.56,0.000486,Single-Ply Kraft Paper,742,0.91,0.742
13345,2025-12-05,Winter Jacket,Clothing,1.9,4.08,54,42,9.0,2,True,Air,2104,Kraft Paper Mailer,2.03,21.461,0.020412,Single-Ply Kraft Paper,742,0.91,0.742
13346,2025-12-19,Smartphone,Electronics,0.21,0.0,14,6,1.7302913453299058,9,True,Air,2167,Mushroom Pkg (Mycelium),1.88,1.138,0.00014534447300771207,Food-Grade Mushroom Mycelium,146,5.1,0.486
13347,2025-10-30,Glass Table,Furniture,17.39,4.99,96,65,4.0,9,False,Road,1932,Mushroom Pkg (Mycelium),8.76,16.799,0.02496,Food-Grade Mushroom Mycelium,146,5.1,0.486
13348,2025-04-04,Sofa (Sectional),Furniture,60.17,256.76,206,82,76.0,5,False,Road,2205,Wood Crate,103.7,283.078,1.283792,Lightweight Plywood,515,2.23,0.535
13349,2025-03-05,Perfume Bottle,Beauty,0.23,0.04,9,4,5.0,8,True,Air,1958,Mushroom Pkg (Mycelium),1.69,1.126,0.00018,Food-Grade Mushroom Mycelium,146,5.1,0.486
13350,2025-05-06,Ceramic Vase,Home Decor,1.3,1.05,15,13,27.0,9,False,Air,2508,Mushroom Pkg (Mycelium),2.32,8.151,0.005265,Food-Grade Mushroom Mycelium,146,5.1,0.486
13351,2025-12-04,Smart Watch,Electronics,0.11,0.0,5,4,1.7302913453299058,6,True,Air,2264,Honeycomb Paper,1.24,0.623,3.460582690659812e-05,Single-Ply Kraft Paper,742,0.91,0.742
13352,2025-08-09,Shampoo,Beauty,0.68,0.2,18,8,7.0,5,True,Air,1767,PLA Bioplastic,1.27,3.004,0.001008,Lightweight PET Plastic,1082,0.97,1.941
13353,2025-10-03,Office Chair,Furniture,11.15,32.64,56,62,47.0,4,False,Road,60,Wood Crate,13.86,0.979,0.163184,Lightweight Plywood,515,2.23,0.535
13354,2025-03-27,Sofa (Sectional),Furniture,66.6,275.62,198,87,80.0,8,False,Road,1395,Wood Crate,111.85,192.245,1.37808,Lightweight Plywood,515,2.23,0.535
13355,2025-11-12,Sofa (Sectional),Furniture,77.73,271.43,197,83,83.0,5,False,Road,767,Wood Crate,109.57,104.093,1.357133,Lightweight Plywood,515,2.23,0.535
13356,2025-11-30,Shampoo,Beauty,0.7,0.22,20,7,8.0,3,True,Road,194,PLA Bioplastic,0.88,0.068,0.00112,Lightweight PET Plastic,1082,0.97,1.941
13357,2025-02-09,Shampoo,Beauty,1.0,0.21,19,8,7.0,3,True,Air,1292,PLA Bioplastic,1.0,3.23,0.001064,Lightweight PET Plastic,1082,0.97,1.941
13358,2025-08-04,Shampoo,Beauty,0.65,0.27,21,8,8.0,3,True,Road,530,Honeycomb Paper,0.86,0.172,0.001344,Single-Ply Kraft Paper,742,0.91,0.742
13359,2025-11-03,Smart Watch,Electronics,0.14,0.0,4,5,1.0,4,True,Air,1390,Corrugated Cardboard,0.86,0.487,2e-05,Industrial-Grade Corrugated Cardboard,688,0.92,1.031
13360,2025-04-23,Smartphone,Electronics,0.36,0.0,13,7,1.7302913453299058,6,True,Air,1728,Honeycomb Paper,1.34,1.555,0.00015745651242502143,Single-Ply Kraft Paper,742,0.91,0.742
13361,2025-09-17,Perfume Bottle,Beauty,0.5,0.03,10,4,4.0,8,True,Air,2430,Mushroom Pkg (Mycelium),1.8,3.038,0.00016,Food-Grade Mushroom Mycelium,146,5.1,0.486
13362,2025-06-05,Sneakers,Clothing,0.88,1.46,32,19,12.0,3,False,Air,864,Kraft Paper Mailer,1.18,3.154,0.007296,Single-Ply Kraft Paper,742,0.91,0.742
13363,2025-11-12,Ceramic Vase,Home Decor,1.49,1.3,14,15,31.0,10,False,Air,2589,Mushroom Pkg (Mycelium),2.6,9.644,0.00651,Food-Grade Mushroom Mycelium,146,5.1,0.486
13364,2025-02-01,Smart Watch,Electronics,0.15,0.0,4,5,1.0,5,True,Air,2591,Honeycomb Paper,1.06,0.972,2e-05,Single-Ply Kraft Paper,742,0.91,0.742
13365,2025-11-29,Ceramic Vase,Home Decor,1.3,1.12,16,13,27.0,9,False,Air,2950,Mushroom Pkg (Mycelium),2.32,9.588,0.005616,Food-Grade Mushroom Mycelium,146,5.1,0.486
13366,2025-03-22,T-Shirt,Clothing,0.29,0.1,23,21,1.0,1,False,Air,1298,Kraft Paper Mailer,0.32,0.941,0.000483,Single-Ply Kraft Paper,742,0.91,0.742
13367,2025-10-02,55-Inch TV,Electronics,20.85,6.22,108,72,4.0,9,True,Road,665,Mushroom Pkg (Mycelium),10.14,6.933,0.031104,Food-Grade Mushroom Mycelium,146,5.1,0.486
13368,2025-03-05,55-Inch TV,Electronics,18.96,8.26,127,65,5.0,10,True,Road,2055,Mushroom Pkg (Mycelium),9.58,19.481,0.041275,Food-Grade Mushroom Mycelium,146,5.1,0.486
13369,2025-01-29,Smartphone,Electronics,0.3,0.0,13,6,1.7302913453299058,6,True,Road,96,Honeycomb Paper,1.32,0.014,0.00013496272493573267,Single-Ply Kraft Paper,742,0.91,0.742
13370,2025-08-07,Glass Table,Furniture,15.18,6.34,99,64,5.0,9,False,Road,2616,Mushroom Pkg (Mycelium),7.87,19.855,0.03168,Food-Grade Mushroom Mycelium,146,5.1,0.486
13371,2025-03-07,Shampoo,Beauty,0.98,0.18,18,7,7.0,4,True,Air,1206,PLA Bioplastic,1.19,2.955,0.000882,Lightweight PET Plastic,1082,0.97,1.941
13372,2025-06-04,Ceramic Vase,Home Decor,2.94,1.34,16,15,28.0,9,False,Air,2081,Mushroom Pkg (Mycelium),2.98,15.295,0.00672,Food-Grade Mushroom Mycelium,146,5.1,0.486
13373,2025-03-06,Shampoo,Beauty,0.91,0.22,20,7,8.0,4,True,Road,179,PLA Bioplastic,1.16,0.081,0.00112,Lightweight PET Plastic,1082,0.97,1.941
13374,2025-11-08,Smart Watch,Electronics,0.19,0.0,4,5,1.0,5,True,Air,2304,Honeycomb Paper,1.08,1.094,2e-05,Single-Ply Kraft Paper,742,0.91,0.742
13375,2025-07-26,Winter Jacket,Clothing,1.11,3.74,52,36,10.0,4,True,Air,846,Kraft Paper Mailer,2.3,7.91,0.01872,Single-Ply Kraft Paper,742,0.91,0.742
13376,2025-10-17,Shampoo,Beauty,0.98,0.24,21,7,8.0,3,True,Air,2090,PLA Bioplastic,0.99,5.12,0.001176,Lightweight PET Plastic,1082,0.97,1.941
13377,2025-02-07,Perfume Bottle,Beauty,0.29,0.04,9,5,5.0,10,True,Air,1341,Mushroom Pkg (Mycelium),2.12,0.972,0.000225,Food-Grade Mushroom Mycelium,146,5.1,0.486
13378,2025-05-23,Perfume Bottle,Beauty,0.48,0.04,9,5,5.0,8,True,Air,1057,Mushroom Pkg (Mycelium),1.79,1.268,0.000225,Food-Grade Mushroom Mycelium,146,5.1,0.486
13379,2025-11-07,Sofa (Sectional),Furniture,44.94,272.52,191,87,82.0,6,False,Road,1557,Wood Crate,110.21,212.157,1.362594,Lightweight Plywood,515,2.23,0.535
13380,2025-04-23,Glass Table,Furniture,14.84,5.05,107,59,4.0,9,False,Road,1404,Mushroom Pkg (Mycelium),7.74,10.418,0.025252,Food-Grade Mushroom Mycelium,146,5.1,0.486
13381,2025-08-18,Smartphone,Electronics,0.33,0.02,16,7,1.0,6,True,Air,2179,Honeycomb Paper,1.33,1.798,0.000112,Single-Ply Kraft Paper,742,0.91,0.742
13382,2025-08-01,Office Chair,Furniture,10.9,33.13,58,56,51.0,5,False,Road,1809,Wood Crate,14.25,29.966,0.165648,Lightweight Plywood,515,2.23,0.535
13383,2025-01-08,Glass Table,Furniture,15.23,4.75,99,60,4.0,9,False,Road,1565,Mushroom Pkg (Mycelium),7.89,11.917,0.02376,Food-Grade Mushroom Mycelium,146,5.1,0.486
13384,2025-11-29,55-Inch TV,Electronics,16.58,7.84,129,76,4.0,10,True,Road,2013,Mushroom Pkg (Mycelium),8.63,16.688,0.039216,Food-Grade Mushroom Mycelium,146,5.1,0.486
13385,2025-02-18,55-Inch TV,Electronics,19.33,8.36,113,74,5.0,10,True,Road,644,Mushroom Pkg (Mycelium),9.73,6.224,0.04181,Food-Grade Mushroom Mycelium,146,5.1,0.486
13386,2025-09-24,Office Chair,Furniture,10.57,40.14,63,59,54.0,5,False,Road,2567,Wood Crate,17.06,51.52,0.200718,Lightweight Plywood,515,2.23,0.535
13387,2025-02-11,Winter Jacket,Clothing,1.68,3.58,51,39,9.0,2,True,Air,1191,Kraft Paper Mailer,1.83,10.659,0.017901,Single-Ply Kraft Paper,742,0.91,0.742
13388,2025-07-31,T-Shirt,Clothing,0.27,0.18,23,20,2.0,1,False,Road,476,Kraft Paper Mailer,0.31,0.064,0.00092,Single-Ply Kraft Paper,742,0.91,0.742
13389,2025-03-28,Sofa (Sectional),Furniture,45.56,286.79,212,89,76.0,7,False,Road,2761,Wood Crate,116.12,395.914,1.433968,Lightweight Plywood,515,2.23,0.535
13390,2025-09-03,Office Chair,Furniture,14.2,39.46,58,63,54.0,4,False,Road,1210,Wood Crate,16.58,23.873,0.197316,Lightweight Plywood,515,2.23,0.535
