product_id,category,weight_kg,fragility,shipping_mode,product_name,industry_type,cost_sensitivity,environmental_priority
12146,Clothing,1.19,4,Road,Product_12146,Clothing,3,3
12147,Electronics,0.24,5,Air,Product_12147,Electronics,3,3
12148,Furniture,13.45,5,Road,Product_12148,Furniture,3,3
12149,Electronics,1.8,5,Road,Product_12149,Electronics,3,3
12150,Electronics,1.86,5,Road,Product_12150,Electronics,3,3
12151,Beauty,0.34,5,Air,Product_12151,Beauty,3,3
12152,Furniture,12.75,5,Road,Product_12152,Furniture,3,3
12153,Electronics,1.69,5,Road,Product_12153,Electronics,3,3
12154,Clothing,1.16,4,Road,Product_12154,Clothing,3,3
12155,Home Decor,2.76,5,Road,Product_12155,Home Decor,3,3
12156,Electronics,15.34,5,Road,Product_12156,Electronics,3,3
12157,Electronics,0.18,5,Road,Product_12157,Electronics,3,3
12158,Home Decor,1.04,5,Road,Product_12158,Home Decor,3,3
12159,Electronics,16.09,5,Road,Product_12159,Electronics,3,3
12160,Clothing,0.18,1,Road,Product_12160,Clothing,3,3
12161,Clothing,0.25,1,Air,Product_12161,Clothing,3,3
12162,Beauty,0.81,5,Air,Product_12162,Beauty,3,3
12163,Clothing,0.3,1,Air,Product_12163,Clothing,3,3
12164,Electronics,2.19,5,Road,Product_12164,Electronics,3,3
12165,Furniture,15.3,5,Road,Product_12165,Furniture,3,3
12166,Furniture,59.41,5,Road,Product_12166,Furniture,3,3
12167,Home Decor,2.43,5,Air,Product_12167,Home Decor,3,3
12168,Furniture,61.2,5,Road,Product_12168,Furniture,3,3
12169,Furniture,15.7,5,Road,Product_12169,Furniture,3,3
12170,Clothing,0.92,5,Road,Product_12170,Clothing,3,3
12171,Clothing,1.31,3,Air,Product_12171,Clothing,3,3
12172,Electronics,15.1,5,Road,Product_12172,Electronics,3,3
12173,Clothing,0.19,2,Road,Product_12173,Clothing,3,3
12174,Beauty,0.32,5,Road,Product_12174,Beauty,3,3
12175,Beauty,0.47,5,Road,Product_12175,Beauty,3,3
12176,Beauty,0.73,5,Air,Product_12176,Beauty,3,3
12177,Beauty,0.21,5,Air,Product_12177,Beauty,3,3
12178,Furniture,15.99,5,Road,Product_12178,Furniture,3,3
12179,Electronics,0.16,4,Road,Product_12179,Electronics,3,3
12180,Beauty,0.43,5,Air,Product_12180,Beauty,3,3
12181,Clothing,0.26,1,Road,Product_12181,Clothing,3,3
12182,Beauty,0.64,3,Road,Product_12182,Beauty,3,3
12183,Clothing,1.87,4,Air,Product_12183,Clothing,3,3
12184,Furniture,65.86,5,Road,Product_12184,Furniture,3,3
12185,Clothing,0.89,4,Road,Product_12185,Clothing,3,3
12186,Electronics,0.19,5,Air,Product_12186,Electronics,3,3
12187,Clothing,0.26,2,Air,Product_12187,Clothing,3,3
12188,Home Decor,1.74,5,Road,Product_12188,Home Decor,3,3
12189,Furniture,10.0,5,Road,Product_12189,Furniture,3,3
12190,Electronics,0.38,5,Air,Product_12190,Electronics,3,3
12191,Beauty,0.39,5,Air,Product_12191,Beauty,3,3
12192,Furniture,14.95,5,Road,Product_12192,Furniture,3,3
12193,Clothing,1.23,4,Air,Product_12193,Clothing,3,3
12194,Beauty,0.34,5,Air,Product_12194,Beauty,3,3
12195,Beauty,0.5,5,Air,Product_12195,Beauty,3,3
12196,Electronics,2.48,5,Air,Product_12196,Electronics,3,3
12197,Electronics,0.33,5,Air,Product_12197,Electronics,3,3
12198,Clothing,0.29,1,Air,Product_12198,Clothing,3,3
12199,Electronics,19.82,5,Road,Product_12199,Electronics,3,3
12200,Clothing,0.82,5,Air,Product_12200,Clothing,3,3
12201,Clothing,1.1,4,Air,Product_12201,Clothing,3,3
12202,Furniture,53.09,5,Road,Product_12202,Furniture,3,3
12203,Electronics,0.11,4,Air,Product_12203,Electronics,3,3
12204,Furniture,12.07,4,Road,Product_12204,Furniture,3,3
12205,Electronics,15.85,5,Road,Product_12205,Electronics,3,3
12206,Electronics,0.12,5,Air,Product_12206,Electronics,3,3
12207,Electronics,0.13,5,Air,Product_12207,Electronics,3,3
12208,Electronics,24.6,5,Road,Product_12208,Electronics,3,3
12209,Clothing,0.15,2,Air,Product_12209,Clothing,3,3
12210,Furniture,55.27,5,Road,Product_12210,Furniture,3,3
12211,Clothing,1.49,3,Air,Product_12211,Clothing,3,3
12212,Furniture,14.55,5,Road,Product_12212,Furniture,3,3
12213,Clothing,0.86,3,Road,Product_12213,Clothing,3,3
12214,Clothing,0.89,5,Air,Product_12214,Clothing,3,3
12215,Electronics,0.11,5,Air,Product_12215,Electronics,3,3
12216,Furniture,12.07,5,Road,Product_12216,Furniture,3,3
12217,Clothing,0.27,2,Air,Product_12217,Clothing,3,3
12218,Furniture,41.23,5,Road,Product_12218,Furniture,3,3
12219,Electronics,0.24,5,Air,Product_12219,Electronics,3,3
12220,Home Decor,1.6,5,Air,Product_12220,Home Decor,3,3
12221,Furniture,14.73,5,Road,Product_12221,Furniture,3,3
12222,Electronics,0.36,5,Air,Product_12222,Electronics,3,3
12223,Electronics,24.48,5,Road,Product_12223,Electronics,3,3
12224,Clothing,1.82,2,Air,Product_12224,Clothing,3,3
12225,Electronics,0.21,5,Road,Product_12225,Electronics,3,3
12226,Beauty,0.4,5,Air,Product_12226,Beauty,3,3
12227,Clothing,1.23,3,Air,Product_12227,Clothing,3,3
12228,Clothing,0.24,1,Air,Product_12228,Clothing,3,3
12229,Electronics,1.66,5,Air,Product_12229,Electronics,3,3
12230,Electronics,0.13,5,Air,Product_12230,Electronics,3,3
12231,Electronics,0.1,4,Road,Product_12231,Electronics,3,3
12232,Home Decor,2.48,5,Air,Product_12232,Home Decor,3,3
12233,Furniture,77.46,5,Road,Product_12233,Furniture,3,3
12234,Beauty,0.3,5,Air,Product_12234,Beauty,3,3
12235,Beauty,0.24,5,Road,Product_12235,Beauty,3,3
12236,Clothing,0.27,1,Air,Product_12236,Clothing,3,3
12237,Clothing,0.29,2,Air,Product_12237,Clothing,3,3
12238,Clothing,1.02,3,Air,Product_12238,Clothing,3,3
12239,Furniture,54.58,5,Road,Product_12239,Furniture,3,3
12240,Beauty,0.88,5,Road,Product_12240,Beauty,3,3
12241,Furniture,14.07,5,Road,Product_12241,Furniture,3,3
12242,Furniture,17.87,5,Road,Product_12242,Furniture,3,3
12243,Furniture,13.37,4,Road,Product_12243,Furniture,3,3
12244,Furniture,16.24,5,Road,Product_12244,Furniture,3,3
12245,Clothing,0.98,3,Road,Product_12245,Clothing,3,3
12246,Furniture,18.5,5,Road,Product_12246,Furniture,3,3
12247,Beauty,0.7,3,Road,Product_12247,Beauty,3,3
12248,Furniture,60.3,5,Road,Product_12248,Furniture,3,3
12249,Home Decor,2.66,5,Air,Product_12249,Home Decor,3,3
12250,Clothing,1.16,5,Road,Product_12250,Clothing,3,3
12251,Electronics,0.31,5,Air,Product_12251,Electronics,3,3
12252,Furniture,14.15,4,Road,Product_12252,Furniture,3,3
12253,Beauty,0.69,3,Road,Product_12253,Beauty,3,3
12254,Home Decor,1.13,5,Air,Product_12254,Home Decor,3,3
12255,Clothing,0.84,3,Road,Product_12255,Clothing,3,3
12256,Electronics,0.22,5,Air,Product_12256,Electronics,3,3
12257,Clothing,0.16,1,Air,Product_12257,Clothing,3,3
12258,Beauty,0.74,5,Air,Product_12258,Beauty,3,3
12259,Clothing,1.57,4,Road,Product_12259,Clothing,3,3
12260,Clothing,0.23,1,Air,Product_12260,Clothing,3,3
12261,Clothing,1.4,3,Road,Product_12261,Clothing,3,3
12262,Electronics,0.32,5,Air,Product_12262,Electronics,3,3
12263,Beauty,0.44,5,Road,Product_12263,Beauty,3,3
12264,Home Decor,2.29,5,Road,Product_12264,Home Decor,3,3
12265,Electronics,0.21,5,Air,Product_12265,Electronics,3,3
12266,Furniture,43.71,5,Road,Product_12266,Furniture,3,3
12267,Electronics,20.37,5,Road,Product_12267,Electronics,3,3
12268,Furniture,10.06,5,Road,Product_12268,Furniture,3,3
12269,Electronics,0.38,5,Road,Product_12269,Electronics,3,3
12270,Electronics,0.22,5,Air,Product_12270,Electronics,3,3
12271,Clothing,0.18,2,Air,Product_12271,Clothing,3,3
12272,Electronics,18.81,5,Road,Product_12272,Electronics,3,3
12273,Electronics,1.54,5,Air,Product_12273,Electronics,3,3
12274,Electronics,0.28,5,Road,Product_12274,Electronics,3,3
12275,Electronics,0.16,5,Road,Product_12275,Electronics,3,3
12276,Furniture,14.84,5,Road,Product_12276,Furniture,3,3
12277,Electronics,16.35,5,Road,Product_12277,Electronics,3,3
12278,Furniture,10.77,5,Road,Product_12278,Furniture,3,3
12279,Beauty,0.23,5,Air,Product_12279,Beauty,3,3
12280,Electronics,23.15,5,Road,Product_12280,Electronics,3,3
12281,Furniture,11.58,5,Road,Product_12281,Furniture,3,3
12282,Electronics,0.16,4,Road,Product_12282,Electronics,3,3
12283,Beauty,0.36,5,Air,Product_12283,Beauty,3,3
12284,Electronics,0.21,5,Air,Product_12284,Electronics,3,3
12285,Furniture,11.09,5,Road,Product_12285,Furniture,3,3
12286,Home Decor,1.21,5,Road,Product_12286,Home Decor,3,3
12287,Furniture,63.51,5,Road,Product_12287,Furniture,3,3
12288,Beauty,0.96,4,Air,Product_12288,Beauty,3,3
12289,Electronics,0.23,5,Air,Product_12289,Electronics,3,3
12290,Clothing,0.99,5,Air,Product_12290,Clothing,3,3
12291,Electronics,16.82,5,Road,Product_12291,Electronics,3,3
12292,Home Decor,2.13,5,Road,Product_12292,Home Decor,3,3
12293,Electronics,1.53,5,Air,Product_12293,Electronics,3,3
12294,Furniture,12.6,5,Road,Product_12294,Furniture,3,3
12295,Electronics,0.23,5,Road,Product_12295,Electronics,3,3
12296,Electronics,0.14,5,Air,Product_12296,Electronics,3,3
12297,Electronics,0.14,5,Road,Product_12297,Electronics,3,3
12298,Beauty,0.79,5,Air,Product_12298,Beauty,3,3
12299,Furniture,10.13,4,Road,Product_12299,Furniture,3,3
12300,Clothing,0.18,1,Air,Product_12300,Clothing,3,3
12301,Electronics,1.85,5,Road,Product_12301,Electronics,3,3
12302,Furniture,12.85,5,Road,Product_12302,Furniture,3,3
12303,Furniture,13.46,5,Road,Product_12303,Furniture,3,3
12304,Furniture,10.41,4,Road,Product_12304,Furniture,3,3
12305,Electronics,0.1,5,Air,Product_12305,Electronics,3,3
12306,Beauty,0.85,3,Road,Product_12306,Beauty,3,3
12307,Electronics,0.33,5,Air,Product_12307,Electronics,3,3
12308,Clothing,0.17,2,Air,Product_12308,Clothing,3,3
12309,Beauty,0.67,4,Air,Product_12309,Beauty,3,3
12310,Electronics,0.16,5,Air,Product_12310,Electronics,3,3
12311,Beauty,0.79,3,Air,Product_12311,Beauty,3,3
12312,Electronics,1.65,5,Air,Product_12312,Electronics,3,3
12313,Furniture,56.93,5,Road,Product_12313,Furniture,3,3
12314,Furniture,14.52,5,Road,Product_12314,Furniture,3,3
12315,Electronics,2.44,5,Air,Product_12315,Electronics,3,3
12316,Beauty,0.49,5,Road,Product_12316,Beauty,3,3
12317,Furniture,51.27,5,Road,Product_12317,Furniture,3,3
12318,Electronics,22.36,5,Road,Product_12318,Electronics,3,3
12319,Clothing,1.29,3,Air,Product_12319,Clothing,3,3
12320,Electronics,0.17,4,Air,Product_12320,Electronics,3,3
12321,Electronics,22.39,5,Road,Product_12321,Electronics,3,3
12322,Clothing,0.16,1,Air,Product_12322,Clothing,3,3
12323,Clothing,0.29,2,Road,Product_12323,Clothing,3,3
12324,Beauty,0.31,5,Air,Product_12324,Beauty,3,3
12325,Electronics,0.27,5,Air,Product_12325,Electronics,3,3
12326,Clothing,0.18,2,Air,Product_12326,Clothing,3,3
12327,Electronics,22.5,5,Road,Product_12327,Electronics,3,3
12328,Furniture,45.84,5,Road,Product_12328,Furniture,3,3
12329,Furniture,10.05,5,Road,Product_12329,Furniture,3,3
12330,Clothing,0.83,5,Air,Product_12330,Clothing,3,3
12331,Beauty,0.47,5,Air,Product_12331,Beauty,3,3
12332,Furniture,43.66,5,Road,Product_12332,Furniture,3,3
12333,Furniture,14.35,5,Road,Product_12333,Furniture,3,3
12334,Beauty,0.57,5,Road,Product_12334,Beauty,3,3
12335,Beauty,0.77,5,Air,Product_12335,Beauty,3,3
12336,Beauty,0.55,4,Air,Product_12336,Beauty,3,3
12337,Clothing,1.92,4,Road,Product_12337,Clothing,3,3
12338,Electronics,0.2,4,Air,Product_12338,Electronics,3,3
12339,Clothing,1.29,3,Air,Product_12339,Clothing,3,3
12340,Electronics,0.17,5,Road,Product_12340,Electronics,3,3
12341,Beauty,0.42,5,Air,Product_12341,Beauty,3,3
12342,Electronics,0.2,5,Road,Product_12342,Electronics,3,3
12343,Electronics,0.15,5,Road,Product_12343,Electronics,3,3
12344,Electronics,2.23,5,Air,Product_12344,Electronics,3,3
12345,Electronics,0.16,5,Air,Product_12345,Electronics,3,3
12346,Furniture,13.8,5,Road,Product_12346,Furniture,3,3
12347,Home Decor,1.72,5,Air,Product_12347,Home Decor,3,3
12348,Electronics,22.23,5,Road,Product_12348,Electronics,3,3
12349,Clothing,1.78,3,Road,Product_12349,Clothing,3,3
12350,Electronics,19.46,5,Road,Product_12350,Electronics,3,3
12351,Electronics,0.2,5,Air,Product_12351,Electronics,3,3
12352,Electronics,0.34,5,Air,Product_12352,Electronics,3,3
12353,Clothing,0.3,1,Air,Product_12353,Clothing,3,3
12354,Electronics,19.4,5,Road,Product_12354,Electronics,3,3
12355,Clothing,1.2,3,Road,Product_12355,Clothing,3,3
12356,Furniture,11.44,5,Road,Product_12356,Furniture,3,3
12357,Home Decor,2.17,5,Road,Product_12357,Home Decor,3,3
12358,Home Decor,1.23,5,Air,Product_12358,Home Decor,3,3
12359,Furniture,13.7,5,Road,Product_12359,Furniture,3,3
12360,Furniture,12.66,5,Road,Product_12360,Furniture,3,3
12361,Electronics,0.36,5,Air,Product_12361,Electronics,3,3
12362,Furniture,10.23,5,Road,Product_12362,Furniture,3,3
12363,Furniture,58.87,5,Road,Product_12363,Furniture,3,3
12364,Clothing,0.29,1,Road,Product_12364,Clothing,3,3
12365,Furniture,14.5,5,Road,Product_12365,Furniture,3,3
12366,Furniture,79.6,5,Road,Product_12366,Furniture,3,3
12367,Clothing,1.73,3,Air,Product_12367,Clothing,3,3
12368,Furniture,13.58,5,Road,Product_12368,Furniture,3,3
12369,Furniture,12.91,5,Road,Product_12369,Furniture,3,3
12370,Electronics,0.25,5,Road,Product_12370,Electronics,3,3
12371,Beauty,0.38,5,Air,Product_12371,Beauty,3,3
12372,Electronics,2.22,5,Air,Product_12372,Electronics,3,3
12373,Furniture,17.58,5,Road,Product_12373,Furniture,3,3
12374,Beauty,0.28,5,Air,Product_12374,Beauty,3,3
12375,Clothing,1.11,4,Road,Product_12375,Clothing,3,3
12376,Electronics,0.1,4,Air,Product_12376,Electronics,3,3
12377,Furniture,18.87,5,Road,Product_12377,Furniture,3,3
12378,Home Decor,1.96,5,Air,Product_12378,Home Decor,3,3
12379,Electronics,0.37,5,Air,Product_12379,Electronics,3,3
12380,Clothing,0.19,2,Air,Product_12380,Clothing,3,3
12381,Electronics,2.34,5,Road,Product_12381,Electronics,3,3
12382,Clothing,1.91,4,Air,Product_12382,Clothing,3,3
12383,Clothing,1.62,2,Air,Product_12383,Clothing,3,3
12384,Electronics,1.77,5,Air,Product_12384,Electronics,3,3
12385,Clothing,0.98,4,Air,Product_12385,Clothing,3,3
12386,Clothing,1.59,2,Air,Product_12386,Clothing,3,3
12387,Clothing,0.21,2,Road,Product_12387,Clothing,3,3
12388,Beauty,0.91,5,Road,Product_12388,Beauty,3,3
12389,Furniture,12.1,4,Road,Product_12389,Furniture,3,3
12390,Furniture,13.99,5,Road,Product_12390,Furniture,3,3
12391,Electronics,16.11,5,Road,Product_12391,Electronics,3,3
12392,Beauty,0.44,5,Air,Product_12392,Beauty,3,3
12393,Electronics,0.19,5,Air,Product_12393,Electronics,3,3
12394,Beauty,0.37,5,Air,Product_12394,Beauty,3,3
12395,Electronics,2.43,5,Air,Product_12395,Electronics,3,3
12396,Furniture,15.33,5,Road,Product_12396,Furniture,3,3
12397,Beauty,0.92,3,Air,Product_12397,Beauty,3,3
12398,Clothing,0.27,1,Air,Product_12398,Clothing,3,3
12399,Clothing,1.14,2,Air,Product_12399,Clothing,3,3
12400,Electronics,0.15,5,Air,Product_12400,Electronics,3,3
12401,Beauty,0.63,3,Air,Product_12401,Beauty,3,3
12402,Furniture,13.44,4,Road,Product_12402,Furniture,3,3
12403,Furniture,18.68,5,Road,Product_12403,Furniture,3,3
12404,Clothing,0.95,4,Road,Product_12404,Clothing,3,3
12405,Clothing,0.24,1,Air,Product_12405,Clothing,3,3
12406,Furniture,10.24,4,Road,Product_12406,Furniture,3,3
12407,Furniture,14.77,4,Road,Product_12407,Furniture,3,3
12408,Home Decor,2.54,5,Air,Product_12408,Home Decor,3,3
12409,Home Decor,1.94,5,Air,Product_12409,Home Decor,3,3
12410,Home Decor,1.15,5,Air,Product_12410,Home Decor,3,3
12411,Electronics,1.98,5,Air,Product_12411,Electronics,3,3
12412,Electronics,22.55,5,Road,Product_12412,Electronics,3,3
12413,Electronics,1.75,5,Road,Product_12413,Electronics,3,3
12414,Home Decor,2.51,5,Air,Product_12414,Home Decor,3,3
12415,Furniture,45.63,5,Road,Product_12415,Furniture,3,3
12416,Clothing,1.65,4,Air,Product_12416,Clothing,3,3
12417,Electronics,22.56,5,Road,Product_12417,Electronics,3,3
12418,Electronics,0.36,5,Air,Product_12418,Electronics,3,3
12419,Furniture,58.51,5,Road,Product_12419,Furniture,3,3
12420,Beauty,0.62,5,Air,Product_12420,Beauty,3,3
12421,Clothing,1.46,3,Air,Product_12421,Clothing,3,3
12422,Electronics,2.22,5,Air,Product_12422,Electronics,3,3
12423,Furniture,13.19,5,Road,Product_12423,Furniture,3,3
12424,Beauty,0.29,5,Air,Product_12424,Beauty,3,3
12425,Home Decor,2.11,5,Air,Product_12425,Home Decor,3,3
12426,Clothing,1.03,4,Air,Product_12426,Clothing,3,3
12427,Furniture,77.11,5,Road,Product_12427,Furniture,3,3
12428,Electronics,0.29,5,Air,Product_12428,Electronics,3,3
12429,Electronics,0.16,5,Air,Product_12429,Electronics,3,3
12430,Clothing,0.22,1,Air,Product_12430,Clothing,3,3
12431,Furniture,15.02,5,Road,Product_12431,Furniture,3,3
12432,Home Decor,1.16,5,Air,Product_12432,Home Decor,3,3
12433,Furniture,15.69,5,Road,Product_12433,Furniture,3,3
12434,Electronics,0.2,5,Road,Product_12434,Electronics,3,3
12435,Beauty,0.48,5,Air,Product_12435,Beauty,3,3
12436,Clothing,0.81,3,Air,Product_12436,Clothing,3,3
12437,Electronics,20.71,5,Road,Product_12437,Electronics,3,3
12438,Beauty,0.76,3,Air,Product_12438,Beauty,3,3
12439,Electronics,0.26,5,Air,Product_12439,Electronics,3,3
12440,Electronics,1.72,5,Air,Product_12440,Electronics,3,3
12441,Furniture,13.13,5,Road,Product_12441,Furniture,3,3
12442,Clothing,0.25,1,Air,Product_12442,Clothing,3,3
12443,Home Decor,2.37,5,Air,Product_12443,Home Decor,3,3
12444,Furniture,14.05,5,Road,Product_12444,Furniture,3,3
12445,Clothing,1.02,3,Air,Product_12445,Clothing,3,3
12446,Clothing,1.23,2,Air,Product_12446,Clothing,3,3
12447,Electronics,17.38,5,Road,Product_12447,Electronics,3,3
12448,Beauty,0.4,5,Road,Product_12448,Beauty,3,3
12449,Furniture,10.24,5,Road,Product_12449,Furniture,3,3
12450,Clothing,0.25,2,Air,Product_12450,Clothing,3,3
12451,Clothing,1.45,4,Air,Product_12451,Clothing,3,3
12452,Furniture,78.71,5,Road,Product_12452,Furniture,3,3
12453,Clothing,1.63,2,Air,Product_12453,Clothing,3,3
12454,Electronics,20.5,5,Road,Product_12454,Electronics,3,3
12455,Electronics,0.13,5,Road,Product_12455,Electronics,3,3
12456,Beauty,0.27,5,Road,Product_12456,Beauty,3,3
12457,Home Decor,2.12,5,Air,Product_12457,Home Decor,3,3
12458,Home Decor,3.0,5,Air,Product_12458,Home Decor,3,3
12459,Electronics,2.15,5,Air,Product_12459,Electronics,3,3
12460,Clothing,0.17,1,Air,Product_12460,Clothing,3,3
12461,Electronics,19.96,5,Road,Product_12461,Electronics,3,3
12462,Electronics,0.23,5,Air,Product_12462,Electronics,3,3
12463,Electronics,2.3,5,Air,Product_12463,Electronics,3,3
12464,Clothing,0.23,1,Road,Product_12464,Clothing,3,3
12465,Clothing,1.08,3,Air,Product_12465,Clothing,3,3
12466,Furniture,13.89,5,Road,Product_12466,Furniture,3,3
12467,Furniture,11.58,5,Road,Product_12467,Furniture,3,3
12468,Beauty,0.8,5,Air,Product_12468,Beauty,3,3
12469,Electronics,0.11,4,Road,Product_12469,Electronics,3,3
12470,Home Decor,1.93,5,Air,Product_12470,Home Decor,3,3
12471,Furniture,14.52,5,Road,Product_12471,Furniture,3,3
12472,Electronics,23.84,5,Road,Product_12472,Electronics,3,3
12473,Beauty,0.51,5,Air,Product_12473,Beauty,3,3
12474,Clothing,1.7,2,Air,Product_12474,Clothing,3,3
12475,Electronics,2.26,5,Air,Product_12475,Electronics,3,3
12476,Electronics,0.14,4,Air,Product_12476,Electronics,3,3
12477,Beauty,0.91,5,Road,Product_12477,Beauty,3,3
12478,Beauty,0.34,5,Air,Product_12478,Beauty,3,3
12479,Beauty,0.22,5,Air,Product_12479,Beauty,3,3
12480,Furniture,70.48,5,Road,Product_12480,Furniture,3,3
12481,Beauty,0.58,4,Air,Product_12481,Beauty,3,3
12482,Electronics,1.89,5,Road,Product_12482,Electronics,3,3
12483,Clothing,0.27,1,Air,Product_12483,Clothing,3,3
12484,Furniture,12.48,5,Road,Product_12484,Furniture,3,3
12485,Electronics,0.26,5,Air,Product_12485,Electronics,3,3
12486,Clothing,1.86,3,Air,Product_12486,Clothing,3,3
12487,Clothing,1.14,5,Air,Product_12487,Clothing,3,3
12488,Electronics,0.11,5,Air,Product_12488,Electronics,3,3
12489,Clothing,0.28,1,Air,Product_12489,Clothing,3,3
12490,Beauty,0.41,5,Road,Product_12490,Beauty,3,3
12491,Furniture,52.85,5,Road,Product_12491,Furniture,3,3
12492,Electronics,0.2,4,Air,Product_12492,Electronics,3,3
12493,Home Decor,2.05,5,Air,Product_12493,Home Decor,3,3
12494,Beauty,0.22,5,Road,Product_12494,Beauty,3,3
12495,Electronics,1.67,5,Air,Product_12495,Electronics,3,3
12496,Beauty,0.79,5,Air,Product_12496,Beauty,3,3
12497,Electronics,0.19,5,Air,Product_12497,Electronics,3,3
12498,Electronics,16.67,5,Road,Product_12498,Electronics,3,3
12499,Clothing,1.73,4,Road,Product_12499,Clothing,3,3
12500,Beauty,0.25,5,Air,Product_12500,Beauty,3,3
12501,Beauty,0.64,5,Air,Product_12501,Beauty,3,3
12502,Clothing,1.98,2,Road,Product_12502,Clothing,3,3
12503,Beauty,0.9,3,Air,Product_12503,Beauty,3,3
12504,Clothing,0.15,1,Road,Product_12504,Clothing,3,3
12505,Beauty,0.23,5,Air,Product_12505,Beauty,3,3
12506,Clothing,0.29,2,Air,Product_12506,Clothing,3,3
12507,Beauty,0.56,3,Air,Product_12507,Beauty,3,3
12508,Electronics,0.35,5,Road,Product_12508,Electronics,3,3
12509,Electronics,0.19,4,Road,Product_12509,Electronics,3,3
12510,Electronics,0.1,4,Air,Product_12510,Electronics,3,3
12511,Home Decor,1.45,5,Air,Product_12511,Home Decor,3,3
12512,Furniture,19.59,5,Road,Product_12512,Furniture,3,3
12513,Electronics,0.15,5,Air,Product_12513,Electronics,3,3
12514,Clothing,0.17,2,Air,Product_12514,Clothing,3,3
12515,Clothing,1.05,4,Air,Product_12515,Clothing,3,3
12516,Clothing,0.17,2,Air,Product_12516,Clothing,3,3
12517,Beauty,0.62,4,Air,Product_12517,Beauty,3,3
12518,Clothing,0.87,3,Air,Product_12518,Clothing,3,3
12519,Clothing,1.08,5,Road,Product_12519,Clothing,3,3
