material_id,material_type,tensile_strength_mpa,weight_capacity_kg,density_g_cm3,biodegradability_score,biodegradation_time_days,co2_emission_score,recyclability_percentage,production_cost_per_kg
8076,PHA (Polyhydroxyalkanoates),28.91,45.4,0.97,70.53,356.21,57.86,88.42,903.08
8077,Gelatin,60.74,35.55,1.33,87.63,635.36,57.19,58.67,847.14
8078,Thermoplastic Starch (TPS),58.59,59.9,0.98,53.94,720.24,68.17,54.39,849.63
8079,Recycled PET (rPET),39.51,98.47,1.28,85.5,153.09,73.91,82.21,1030.6
8080,Blended Starch,49.81,117.15,1.35,96.89,378.1,66.81,33.78,874.11
8081,Poly(3-hydroxybutyrate) (PHB),34.56,68.74,0.93,70.68,55.45,84.04,90.48,718.0
8082,Maleic Anhydride Grafted (MAG) Polymers,19.34,88.29,1.31,53.51,901.12,63.14,62.34,1046.07
8083,Nano-cellulose Composite,25.71,31.29,1.17,53.83,1040.61,86.45,62.01,464.84
8084,Maleic Anhydride Grafted (MAG) Polymers,16.12,115.91,1.21,94.87,804.61,89.61,77.5,879.23
8085,Polyhydroxyvalerate (PHV),67.25,80.45,1.17,86.82,903.66,59.89,75.91,901.52
8086,Chitosan,65.27,102.81,1.27,57.57,496.47,84.01,50.09,1070.32
8087,Alginate,90.94,104.3,1.32,55.09,407.74,98.23,96.14,1198.31
8088,Paper-based Composite,71.38,47.49,0.91,90.73,1011.71,63.03,99.07,757.55
8089,Polyhydroxyvalerate (PHV),11.39,76.29,1.14,90.97,202.37,95.85,67.77,684.41
8090,Polybutylene Succinate (PBS),85.06,121.83,0.92,58.22,497.55,81.96,70.17,800.68
8091,Starch-based Polymer,83.15,29.87,1.04,66.82,115.92,81.27,69.69,858.68
8092,Recycled LDPE,46.03,92.53,1.33,89.55,871.91,56.58,65.03,912.98
8093,Thermoplastic Starch (TPS),58.65,122.02,0.96,77.46,375.72,88.47,96.27,481.22
8094,Recycled LDPE,93.19,52.15,1.12,97.94,706.39,76.1,48.64,687.03
8095,Jute Fiber Composite,53.9,111.37,1.33,75.35,893.34,87.23,39.34,570.92
8096,Polybutylene Succinate (PBS),86.93,118.99,1.34,84.66,280.06,91.26,95.21,238.77
8097,Hemp Fiber Composite,14.13,99.29,1.04,76.71,1055.24,78.19,46.49,809.52
8098,Polycaprolactone (PCL),23.69,44.84,1.29,97.29,737.48,66.27,82.94,1074.81
8099,Chitosan,45.8,55.68,0.97,71.44,773.53,60.68,45.86,1121.47
8100,Cork Composite,58.55,24.19,1.15,63.42,1019.64,61.55,97.29,717.42
8101,Maleic Anhydride Grafted (MAG) Polymers,79.04,108.2,1.2,68.02,739.47,93.91,85.8,965.88
8102,Chitosan,94.27,110.12,1.16,93.01,453.1,59.86,94.47,912.41
8103,Polybutylene Succinate (PBS),41.21,87.22,1.13,76.15,522.36,71.82,96.67,428.9
8104,Polybutylene Succinate (PBS),10.98,57.63,1.22,69.33,828.64,69.51,37.74,262.91
8105,PHA (Polyhydroxyalkanoates),77.71,28.52,0.91,78.35,30.02,93.84,61.47,947.86
8106,Polybutylene Fumarate (PBF),60.29,99.93,0.96,58.83,905.39,76.08,76.07,482.69
8107,Poly(3-hydroxybutyrate) (PHB),24.36,97.12,1.02,52.75,538.1,99.84,86.57,749.38
8108,Coconut Coir Composite,50.59,116.77,1.28,65.83,524.12,87.96,48.42,724.06
8109,Poly(3-hydroxybutyrate) (PHB),72.5,97.55,1.0,81.24,430.39,93.17,94.19,1017.87
8110,Mycelium-based Material,74.98,107.91,1.16,86.3,503.55,58.72,47.03,844.65
8111,Coconut Coir Composite,51.01,99.18,0.95,91.76,564.56,65.79,90.9,1047.15
8112,Starch-based Polymer,33.8,87.0,1.13,96.52,552.05,60.4,66.86,952.24
8113,Poly(3-hydroxybutyrate) (PHB),92.99,65.49,1.25,72.08,587.47,75.43,67.05,1199.83
8114,Coconut Coir Composite,65.51,115.66,1.05,87.67,131.16,87.1,57.43,1063.87
8115,Bagasse Fiber Composite,42.92,89.15,0.95,56.05,187.0,61.94,39.04,411.08
8116,Paper-based Composite,31.61,62.47,1.17,55.23,215.57,60.16,55.6,1161.39
8117,Polybutylene Adipate Terephthalate (PBAT),71.5,29.22,1.02,58.43,617.13,82.35,61.02,540.13
8118,Polybutylene Adipate Terephthalate (PBAT),28.22,51.11,1.07,73.81,889.23,64.75,64.57,807.84
8119,Mycelium-based Material,21.98,77.82,1.29,62.54,529.08,76.15,82.26,1141.35
8120,Bagasse Fiber Composite,53.69,49.51,1.16,66.13,813.49,56.54,55.94,414.17
8121,Cork Composite,32.45,43.77,0.96,83.27,247.77,85.37,59.65,1057.3
8122,Gelatin,62.46,76.1,0.94,69.53,50.2,78.99,93.61,1153.15
8123,Recycled HDPE,17.22,38.34,1.05,78.98,1024.4,83.85,83.17,1053.75
8124,Gelatin,64.76,104.93,1.35,72.09,672.09,66.81,33.55,1019.17
8125,Natural Fiber Composite,31.86,71.55,1.31,60.53,226.86,66.96,87.22,464.61
8126,Alginate,6.8,81.0,1.0,56.02,793.19,90.9,99.32,607.1
8127,Alginate,18.02,35.97,0.94,63.72,953.71,87.11,95.9,960.33
8128,PLA (Polylactic Acid),89.43,54.68,1.21,55.24,317.17,80.75,88.85,318.17
8129,Natural Fiber Composite,83.57,63.71,1.35,81.88,442.16,82.97,74.78,1088.37
8130,Recycled PET (rPET),27.46,105.75,1.28,90.3,111.77,58.51,50.92,410.26
8131,Alginate,75.69,101.73,1.02,68.64,802.4,93.41,76.5,764.81
8132,Polybutylene Succinate (PBS),60.66,43.95,1.2,70.89,801.55,89.46,79.3,305.06
8133,Chitosan,92.73,85.47,0.96,91.27,613.58,81.24,51.15,385.19
8134,Polybutylene Fumarate (PBF),39.86,46.12,1.14,63.07,438.06,96.27,49.36,785.5
8135,Recycled PET (rPET),67.11,124.76,1.23,58.16,766.14,61.92,58.99,834.64
8136,Polybutylene Adipate Terephthalate (PBAT),12.4,120.94,1.2,76.3,1092.91,85.65,75.6,469.75
8137,Mycelium-based Material,41.86,79.89,1.25,83.19,460.08,98.3,51.93,319.1
8138,Nano-cellulose Composite,92.11,94.21,1.15,80.98,768.29,68.4,69.79,749.56
8139,Gelatin,54.5,105.03,1.06,86.41,899.01,54.9,93.15,1040.64
8140,Polybutylene Fumarate (PBF),32.27,96.54,1.23,55.2,1033.04,87.86,52.07,401.45
8141,PHA (Polyhydroxyalkanoates),17.43,94.3,1.05,72.84,629.52,54.52,97.69,891.57
8142,Polybutylene Fumarate (PBF),69.06,121.62,1.31,63.83,734.88,94.16,64.19,585.88
8143,Hemp Fiber Composite,63.87,83.39,1.23,88.56,271.94,56.78,38.86,1143.09
8144,Polycaprolactone (PCL),39.88,87.6,1.14,93.95,125.34,84.1,35.74,282.57
8145,Mycelium-based Material,90.97,110.08,1.26,65.86,1000.0,71.48,55.03,239.97
8146,Maleic Anhydride Grafted (MAG) Polymers,8.75,91.14,1.22,57.02,837.92,63.51,49.6,324.31
8147,Natural Fiber Composite,33.67,97.8,0.92,64.54,969.92,95.34,89.37,982.44
8148,Recycled PET (rPET),88.32,45.14,1.19,57.44,167.57,88.38,82.16,1122.77
8149,Blended Starch,35.19,59.61,0.98,67.82,500.58,69.79,92.15,1022.48
8150,Alginate,29.11,35.96,1.24,78.06,764.38,67.21,72.07,917.83
8151,Maleic Anhydride Grafted (MAG) Polymers,54.07,73.81,1.14,98.75,1074.14,87.91,61.61,257.58
8152,Polybutylene Fumarate (PBF),79.71,68.53,1.03,71.47,409.34,92.51,50.4,413.81
8153,Nano-cellulose Composite,15.91,125.7,1.36,62.95,958.49,86.99,71.65,1135.38
8154,PHA (Polyhydroxyalkanoates),90.27,84.95,1.09,60.42,1041.65,83.51,74.03,822.79
8155,Alginate,77.17,103.45,1.31,60.72,466.44,64.64,58.72,668.32
8156,Cork Composite,22.83,55.68,1.32,61.65,898.81,93.26,95.69,852.31
8157,PLA (Polylactic Acid),69.81,108.21,1.08,88.71,126.99,88.53,75.52,378.59
8158,Hemp Fiber Composite,40.86,85.36,0.93,55.4,784.14,77.89,88.95,1092.87
8159,Blended Starch,42.4,94.01,1.03,99.88,525.75,77.63,74.19,856.3
8160,Nano-cellulose Composite,76.12,51.5,1.28,77.33,86.23,80.27,53.52,671.24
8161,Polybutylene Fumarate (PBF),92.02,78.34,1.01,78.35,870.14,92.14,82.09,657.38
8162,Polybutylene Fumarate (PBF),17.99,87.36,1.24,69.48,714.46,88.2,47.66,1022.38
8163,Alginate,44.02,82.61,1.04,85.29,510.76,93.42,72.57,507.87
8164,Seaweed/Kelp-based Polymer,49.36,117.05,1.18,74.89,291.59,77.43,59.36,337.13
8165,Cork Composite,40.09,115.26,1.29,68.13,655.45,82.81,42.19,385.67
8166,Polycaprolactone (PCL),38.93,122.94,1.37,65.09,216.77,93.34,60.1,281.14
8167,Polycaprolactone (PCL),11.41,90.88,0.99,96.47,138.25,64.84,53.1,707.86
8168,Blended Starch,67.47,123.03,1.12,66.32,648.58,74.54,39.63,877.26
8169,Paper-based Composite,45.4,108.31,1.2,73.23,240.48,82.63,88.02,1133.99
8170,Recycled PP,24.03,49.01,0.93,69.14,874.24,96.11,65.9,950.81
8171,Recycled PP,79.02,65.54,1.29,56.59,120.06,54.93,55.55,783.11
8172,Polycaprolactone (PCL),77.83,45.58,1.11,61.33,216.36,63.94,66.34,1063.95
8173,Polybutylene Adipate Terephthalate (PBAT),49.84,20.85,1.13,61.5,830.75,64.94,83.31,1092.21
8174,Recycled LDPE,33.2,40.27,1.4,85.45,946.09,69.16,33.24,912.39
8175,Polylactic Acid (PLA) Blends,63.27,20.84,1.07,71.81,317.08,67.11,69.18,256.28
8176,Coconut Coir Composite,32.29,96.42,1.16,89.64,143.14,81.23,64.58,491.76
8177,Recycled HDPE,27.67,65.34,1.4,86.18,353.98,94.76,92.73,536.19
8178,Thermoplastic Starch (TPS),71.45,53.41,1.21,61.62,161.69,83.37,69.81,1197.38
8179,Polybutylene Adipate Terephthalate (PBAT),10.35,100.84,1.11,79.24,169.63,65.26,41.34,664.16
8180,Seaweed/Kelp-based Polymer,15.17,108.31,1.18,87.79,767.27,93.76,58.43,961.89
8181,Polylactic Acid (PLA) Blends,7.38,123.39,0.91,82.57,785.68,83.15,74.23,1013.8
8182,Mycelium-based Material,20.32,88.2,1.1,81.0,989.32,64.23,35.12,853.26
8183,Seaweed/Kelp-based Polymer,12.89,69.14,0.96,87.63,804.11,70.76,92.16,218.28
8184,Polyhydroxyvalerate (PHV),94.94,52.64,1.14,55.2,210.91,90.38,36.61,219.35
8185,Mycelium-based Material,32.35,43.88,1.06,87.24,845.93,88.04,34.08,1018.78
8186,Polyhydroxyvalerate (PHV),19.99,42.89,1.24,65.45,665.73,80.61,32.14,939.24
8187,Chitosan,28.12,63.62,1.36,79.66,666.74,60.83,78.49,736.12
8188,Polybutylene Adipate Terephthalate (PBAT),89.66,125.13,1.03,64.01,510.57,90.99,63.0,448.87
8189,Recycled PET (rPET),52.83,20.5,1.36,92.34,174.03,68.29,38.99,286.71
8190,Maleic Anhydride Grafted (MAG) Polymers,39.08,41.23,0.93,75.33,994.89,89.54,90.22,364.27
8191,Polycaprolactone (PCL),84.1,40.3,1.02,83.04,35.0,83.86,45.78,780.32
8192,Chitosan,41.75,96.13,0.97,90.22,497.49,66.3,54.19,745.83
8193,Bagasse Fiber Composite,36.44,57.63,1.26,95.03,260.47,63.93,44.09,1141.27
8194,Jute Fiber Composite,25.13,68.69,1.14,87.27,243.7,60.2,95.02,1157.28
8195,Natural Fiber Composite,40.23,36.1,0.96,59.57,606.54,65.28,83.55,776.01
8196,Hemp Fiber Composite,34.82,63.17,1.35,93.09,147.85,61.43,81.23,1041.43
8197,Mycelium-based Material,66.74,31.31,1.0,81.88,77.84,82.46,34.99,1012.25
8198,Poly(3-hydroxybutyrate) (PHB),32.42,76.69,1.0,81.45,653.93,81.62,67.54,952.38
8199,Recycled PP,57.88,30.75,1.36,96.26,685.43,81.05,71.13,637.34
8200,Poly(3-hydroxybutyrate) (PHB),12.61,103.88,1.14,64.32,136.17,83.6,58.01,589.41
8201,Polyhydroxyvalerate (PHV),23.71,80.24,1.26,63.88,202.35,91.52,53.88,464.13
8202,Cellulose Acetate,42.85,96.85,1.18,76.88,167.33,96.04,89.93,1137.1
8203,Bagasse Fiber Composite,89.73,64.6,1.35,88.17,953.4,64.75,33.57,1034.43
8204,Alginate,40.18,60.69,1.4,73.74,937.07,81.12,74.52,377.12
8205,Polylactic Acid (PLA) Blends,65.57,30.78,0.94,82.61,347.12,57.79,58.81,452.46
8206,Coconut Coir Composite,29.36,75.72,1.04,73.99,616.3,59.7,77.28,781.33
8207,Polycaprolactone (PCL),18.03,74.74,1.17,81.49,804.56,84.17,45.46,613.6
8208,Coconut Coir Composite,11.96,69.84,1.27,91.56,1057.27,76.49,48.23,413.9
8209,Poly(3-hydroxybutyrate) (PHB),33.82,98.6,1.15,61.07,135.15,88.93,71.91,991.16
8210,Nano-cellulose Composite,20.74,108.31,0.95,85.53,853.17,73.7,98.64,201.55
8211,Polylactic Acid (PLA) Blends,22.19,99.69,1.31,89.9,231.39,60.04,98.28,543.28
8212,Bagasse Fiber Composite,74.13,35.6,0.97,73.74,1068.86,94.14,48.93,1129.35
8213,Nano-cellulose Composite,8.18,86.09,1.14,67.85,771.41,58.0,38.96,960.77
8214,Recycled HDPE,56.16,28.89,1.12,53.14,764.83,62.85,72.14,601.28
8215,Jute Fiber Composite,40.37,93.76,1.15,90.36,265.96,66.89,60.56,1128.73
8216,Thermoplastic Starch (TPS),51.62,60.73,0.97,68.08,486.5,99.78,83.79,1100.8
8217,Cork Composite,56.61,34.4,0.98,69.47,104.4,73.29,67.9,252.58
8218,PHA (Polyhydroxyalkanoates),34.52,111.43,1.25,68.46,35.82,77.18,66.72,327.94
8219,Recycled HDPE,32.91,85.24,1.03,76.19,305.1,89.45,75.96,587.23
8220,Polylactic Acid (PLA) Blends,71.71,57.87,1.03,85.87,975.42,83.35,40.6,1129.4
8221,Polybutylene Fumarate (PBF),83.91,23.65,1.1,89.16,441.71,92.74,78.05,1044.21
8222,Recycled PET (rPET),23.83,77.14,1.04,71.15,437.65,76.48,65.22,247.76
8223,Bagasse Fiber Composite,15.42,117.89,1.39,84.0,152.31,98.73,87.77,712.33
8224,Gelatin,86.26,83.38,1.25,86.73,226.19,90.69,41.43,920.25
8225,PHA (Polyhydroxyalkanoates),37.76,123.01,1.27,66.6,801.99,72.58,52.45,475.92
8226,Natural Fiber Composite,55.59,34.82,1.35,57.09,530.66,71.66,96.62,922.52
8227,Polyhydroxyvalerate (PHV),38.61,80.42,0.95,95.0,105.9,96.77,69.61,569.73
8228,Polyhydroxyvalerate (PHV),17.92,104.68,1.11,84.66,553.83,85.55,95.19,474.06
8229,Chitosan,58.95,75.9,1.2,83.29,991.8,82.66,78.85,592.56
8230,Alginate,53.27,30.03,1.29,55.3,474.8,88.91,95.0,1150.8
8231,Bagasse Fiber Composite,24.75,81.96,1.38,91.35,201.9,79.89,53.61,1105.29
8232,Maleic Anhydride Grafted (MAG) Polymers,46.78,85.0,1.25,79.39,257.47,61.49,38.16,1113.95
8233,Recycled LDPE,77.33,97.35,1.36,92.77,753.27,68.82,86.55,1117.38
8234,Cork Composite,59.05,100.79,1.39,98.79,493.92,79.75,86.7,378.27
8235,PLA (Polylactic Acid),15.36,101.8,1.24,97.96,601.53,55.03,74.08,1096.06
8236,Polylactic Acid (PLA) Blends,55.3,90.46,1.26,93.16,852.83,74.23,71.41,412.28
8237,Paper-based Composite,68.99,43.2,1.39,53.02,690.49,88.82,94.21,1038.14
8238,Polybutylene Fumarate (PBF),76.96,63.09,1.29,94.57,558.11,61.72,44.0,741.9
8239,PLA (Polylactic Acid),62.48,102.36,1.3,56.07,949.07,57.16,73.92,439.96
8240,Polybutylene Adipate Terephthalate (PBAT),20.29,121.08,0.94,92.93,1025.35,92.49,35.38,598.52
8241,Poly(3-hydroxybutyrate) (PHB),69.65,28.75,1.39,65.81,630.7,82.47,41.58,633.38
8242,Polylactic Acid (PLA) Blends,66.75,76.96,1.16,81.48,971.32,62.29,61.73,933.17
8243,Paper-based Composite,8.94,53.41,1.33,54.31,134.52,91.13,87.84,806.02
8244,Polybutylene Fumarate (PBF),43.23,44.21,1.32,89.13,330.83,84.34,81.85,1016.78
8245,Natural Fiber Composite,36.26,73.82,1.24,57.81,636.72,69.5,98.24,596.8
8246,PHA (Polyhydroxyalkanoates),66.04,84.41,1.22,72.01,907.58,71.43,35.05,943.59
8247,Maleic Anhydride Grafted (MAG) Polymers,25.91,21.44,1.39,91.33,70.74,61.34,57.93,992.8
8248,Maleic Anhydride Grafted (MAG) Polymers,59.09,102.79,0.9,85.53,957.57,92.45,42.8,263.14
8249,Seaweed/Kelp-based Polymer,87.63,106.98,1.17,52.79,251.4,77.51,34.51,575.64
8250,Cork Composite,77.41,122.36,1.25,71.64,995.16,79.71,49.98,1085.99
8251,Cellulose Acetate,88.36,39.48,0.94,54.49,482.18,94.66,48.62,904.98
8252,Polybutylene Adipate Terephthalate (PBAT),93.41,83.19,1.09,84.49,352.0,54.93,60.56,618.45
8253,Recycled LDPE,7.72,65.46,1.26,98.53,755.49,57.27,41.53,382.97
8254,Bagasse Fiber Composite,61.91,55.76,0.91,83.62,829.68,61.6,65.22,296.61
8255,Thermoplastic Starch (TPS),43.33,80.14,1.36,63.16,194.31,55.58,94.57,429.35
8256,Polybutylene Fumarate (PBF),82.9,103.02,1.13,69.37,734.83,84.34,82.88,444.69
8257,Natural Fiber Composite,29.07,22.84,0.99,98.89,737.24,83.23,89.27,570.66
8258,Maleic Anhydride Grafted (MAG) Polymers,93.63,122.77,1.15,63.14,146.06,63.85,86.72,376.92
8259,PHA (Polyhydroxyalkanoates),61.11,105.93,0.93,79.17,194.01,61.04,58.49,346.05
8260,Polyhydroxyvalerate (PHV),77.03,99.72,1.05,71.52,153.78,60.87,80.21,1044.01
8261,Paper-based Composite,14.36,100.7,1.4,88.99,311.72,97.86,83.29,449.54
8262,Hemp Fiber Composite,23.02,61.49,1.17,93.7,920.02,85.96,45.98,761.61
8263,Bagasse Fiber Composite,73.92,99.77,0.94,68.69,854.56,81.01,90.5,399.3
8264,Polybutylene Adipate Terephthalate (PBAT),8.73,61.25,1.29,83.87,444.15,68.97,63.13,691.75
8265,Polybutylene Fumarate (PBF),79.1,115.3,0.94,78.58,858.49,74.03,33.11,476.71
8266,Hemp Fiber Composite,8.01,39.12,1.12,65.73,99.63,58.29,75.75,286.8
8267,Seaweed/Kelp-based Polymer,64.95,51.28,1.36,65.42,1007.42,99.92,78.02,1182.18
8268,Polybutylene Succinate (PBS),39.1,78.63,0.91,78.09,478.87,88.78,69.52,657.81
8269,Hemp Fiber Composite,60.92,54.12,1.37,59.82,1040.34,82.66,46.44,593.05
8270,Natural Fiber Composite,68.4,65.21,1.08,91.01,139.12,81.12,64.79,399.12
8271,Maleic Anhydride Grafted (MAG) Polymers,37.1,72.4,0.92,55.78,670.52,77.3,59.21,695.37
8272,Polyhydroxyvalerate (PHV),16.34,110.83,1.16,56.99,908.61,65.99,98.28,835.22
8273,Cork Composite,12.95,75.65,1.28,68.76,977.47,64.57,88.08,504.65
8274,Blended Starch,58.92,58.68,1.04,58.11,293.81,79.37,83.81,680.42
8275,Gelatin,52.87,46.57,1.1,75.1,166.66,57.42,44.31,437.08
8276,Polyhydroxyvalerate (PHV),72.49,63.56,1.37,71.48,792.54,57.61,54.51,727.71
8277,Polybutylene Adipate Terephthalate (PBAT),51.91,74.87,1.26,86.79,172.22,79.89,57.82,987.21
8278,Recycled PET (rPET),44.18,99.19,1.34,97.77,284.9,96.33,65.5,260.21
8279,PLA (Polylactic Acid),42.02,33.19,1.39,88.29,1091.13,96.07,34.06,717.84
8280,PLA (Polylactic Acid),9.12,43.81,0.91,61.02,675.35,54.7,72.32,599.36
8281,Cellulose Acetate,36.49,60.5,1.15,96.94,982.58,59.12,56.33,274.04
8282,Blended Starch,93.19,58.46,0.93,71.13,727.11,80.9,70.19,1140.51
8283,Natural Fiber Composite,84.12,61.77,1.24,75.02,629.7,93.06,32.61,459.84
8284,Polylactic Acid (PLA) Blends,35.94,104.2,0.93,72.52,682.36,97.91,53.86,764.61
8285,Starch-based Polymer,58.82,54.64,0.96,65.83,1063.52,93.61,84.27,572.62
8286,Bagasse Fiber Composite,81.79,73.41,1.22,95.01,1064.37,85.23,66.07,471.13
8287,Polybutylene Adipate Terephthalate (PBAT),45.85,86.29,0.93,68.28,1057.82,63.38,85.64,727.18
8288,Paper-based Composite,8.37,44.93,1.33,79.98,280.77,57.53,79.53,889.03
8289,Jute Fiber Composite,13.38,96.3,0.94,63.9,96.84,56.38,90.13,985.54
8290,Nano-cellulose Composite,51.97,78.18,1.25,90.38,773.72,82.23,32.51,833.92
8291,PLA (Polylactic Acid),92.6,67.59,1.37,89.27,545.9,55.86,49.77,726.3
8292,Polybutylene Fumarate (PBF),68.15,105.92,1.32,66.57,987.34,88.06,69.32,977.26
8293,Coconut Coir Composite,13.06,46.12,1.18,84.87,606.41,86.83,95.99,717.46
8294,Jute Fiber Composite,23.54,113.66,1.34,85.93,460.17,57.85,78.23,1174.23
8295,Coconut Coir Composite,75.07,79.65,1.37,79.22,366.49,95.72,63.05,726.74
8296,Bagasse Fiber Composite,81.27,84.73,1.08,81.03,155.12,78.1,40.85,517.25
8297,Alginate,61.46,112.81,1.34,79.79,271.86,95.62,65.54,646.36
8298,Natural Fiber Composite,63.83,106.74,1.16,56.39,538.41,95.49,61.99,689.99
8299,Cellulose Acetate,9.29,83.93,1.38,84.34,287.4,63.22,84.93,483.49
8300,Polybutylene Adipate Terephthalate (PBAT),80.13,99.94,1.28,74.81,1006.86,71.63,60.11,358.74
8301,Jute Fiber Composite,76.57,66.16,1.09,73.33,1002.52,60.37,53.68,631.38
8302,Mycelium-based Material,29.71,78.21,1.24,93.35,619.17,89.69,38.1,1097.03
8303,Gelatin,69.52,26.96,1.1,53.6,212.78,77.29,35.16,455.53
8304,Alginate,25.8,29.9,1.3,64.44,374.26,96.74,61.86,561.82
8305,Seaweed/Kelp-based Polymer,10.35,107.99,1.39,58.27,863.6,63.74,55.59,957.72
8306,Recycled HDPE,24.59,26.71,1.19,54.18,751.48,85.73,69.76,282.27
8307,Bagasse Fiber Composite,22.59,38.3,0.9,65.59,827.62,99.51,80.41,1025.07
8308,Polycaprolactone (PCL),36.68,104.44,1.1,99.45,317.4,84.67,34.72,920.28
8309,Recycled PET (rPET),43.83,20.53,1.13,65.34,37.61,57.35,65.74,749.76
8310,Recycled PP,51.8,50.23,1.34,84.03,44.89,81.15,90.61,409.48
8311,Polylactic Acid (PLA) Blends,48.99,82.08,1.28,58.12,746.11,62.44,62.95,292.68
8312,Recycled PP,30.74,83.28,0.96,81.09,616.11,55.6,67.44,431.72
8313,Recycled PET (rPET),9.36,102.47,1.03,99.26,467.14,69.54,65.1,961.5
8314,PHA (Polyhydroxyalkanoates),60.35,73.83,1.04,66.36,849.89,66.39,58.51,1133.49
8315,Gelatin,41.82,74.2,1.1,92.78,981.14,90.33,39.49,937.89
8316,Polybutylene Fumarate (PBF),33.22,97.0,1.24,99.88,966.26,71.31,40.59,727.62
8317,PHA (Polyhydroxyalkanoates),83.53,73.06,1.28,80.46,827.67,87.77,44.18,1150.68
8318,Natural Fiber Composite,72.89,84.66,1.12,67.2,1093.33,54.94,85.89,1028.57
8319,PHA (Polyhydroxyalkanoates),82.72,115.21,1.38,84.49,45.36,54.88,50.72,855.84
8320,Blended Starch,50.6,62.8,1.2,92.63,283.51,55.54,96.47,237.9
8321,Recycled HDPE,18.37,61.08,1.11,60.64,872.99,64.25,87.09,487.73
8322,Bagasse Fiber Composite,68.42,20.78,0.99,73.99,387.43,71.33,78.55,508.21
8323,Cellulose Acetate,25.02,85.18,1.35,67.66,979.56,82.04,80.99,547.25
8324,Chitosan,45.84,23.55,1.31,65.96,768.46,99.35,35.24,589.39
8325,Chitosan,12.53,73.64,0.95,93.39,54.58,70.43,70.65,1139.37
8326,PLA (Polylactic Acid),79.84,105.33,1.16,72.53,525.3,56.75,95.99,941.87
8327,PLA (Polylactic Acid),17.93,78.48,1.24,68.61,153.32,63.13,34.66,891.93
8328,Cellulose Acetate,86.73,48.88,1.36,81.17,979.3,95.32,51.79,626.51
8329,Natural Fiber Composite,83.29,103.42,0.95,62.92,242.43,86.23,35.5,537.55
8330,Jute Fiber Composite,47.91,48.89,1.39,63.42,159.71,90.39,70.74,319.58
8331,Mycelium-based Material,72.68,97.81,1.28,77.21,784.46,59.89,39.9,653.5
8332,Alginate,61.62,84.85,1.13,71.94,353.23,60.38,64.59,405.34
8333,Natural Fiber Composite,77.88,38.36,1.11,66.51,704.21,59.34,80.96,591.01
8334,Alginate,45.01,115.98,1.02,55.06,829.61,93.46,43.18,356.39
8335,Gelatin,76.35,41.6,1.02,77.24,670.18,63.82,83.36,544.0
8336,Hemp Fiber Composite,47.72,124.9,1.15,91.29,646.81,83.66,36.09,242.98
8337,Recycled PET (rPET),90.08,21.18,1.21,92.94,177.48,77.84,42.17,206.02
8338,Polybutylene Succinate (PBS),49.84,48.23,1.01,63.68,65.89,79.13,51.05,1069.91
8339,Polybutylene Adipate Terephthalate (PBAT),47.74,41.51,1.11,80.98,910.74,63.15,86.13,841.26
8340,PLA (Polylactic Acid),76.28,21.89,1.07,93.15,465.67,83.29,89.81,787.67
8341,Hemp Fiber Composite,79.51,97.74,1.29,71.91,269.78,56.17,46.99,713.79
8342,Polycaprolactone (PCL),55.87,93.63,1.19,96.78,991.15,99.7,38.51,926.73
8343,Mycelium-based Material,22.7,104.07,0.94,95.39,1001.18,55.43,89.66,936.17
8344,Thermoplastic Starch (TPS),48.19,47.51,1.19,62.39,1012.73,56.5,76.16,1135.25
8345,Paper-based Composite,92.48,67.33,1.39,64.8,294.08,69.07,42.73,444.41
8346,Recycled LDPE,73.44,90.01,0.98,61.07,760.52,92.29,69.92,985.2
8347,Nano-cellulose Composite,78.59,66.85,1.09,61.81,594.97,65.98,91.32,1191.16
8348,Blended Starch,9.69,94.04,1.01,95.62,627.42,75.81,36.73,229.02
8349,Nano-cellulose Composite,48.2,87.35,0.93,96.73,498.45,55.02,37.69,573.99
8350,Polybutylene Succinate (PBS),64.03,32.52,1.02,54.97,218.88,57.81,50.61,636.04
8351,Gelatin,80.26,102.88,1.24,80.7,443.65,82.04,76.35,1021.83
8352,Poly(3-hydroxybutyrate) (PHB),11.14,96.51,1.04,79.3,106.69,63.1,44.1,213.74
8353,Maleic Anhydride Grafted (MAG) Polymers,82.25,89.66,1.26,71.05,850.27,86.0,87.51,798.62
8354,Natural Fiber Composite,55.33,36.79,1.12,82.51,543.66,90.17,83.03,1092.58
8355,PHA (Polyhydroxyalkanoates),24.25,48.71,1.0,97.5,200.31,93.15,70.15,347.63
8356,Maleic Anhydride Grafted (MAG) Polymers,34.87,61.93,1.3,60.59,633.76,60.33,39.89,315.57
8357,Recycled LDPE,31.74,49.97,1.19,58.22,97.53,75.06,99.2,1199.79
8358,Coconut Coir Composite,53.78,44.46,1.13,54.09,149.52,97.58,65.32,1025.96
8359,Seaweed/Kelp-based Polymer,11.36,105.45,1.1,69.78,703.56,89.56,62.74,897.42
8360,Polybutylene Succinate (PBS),20.82,87.8,0.97,68.54,180.89,59.56,99.7,598.98
8361,Alginate,78.73,80.12,0.92,72.96,322.01,77.21,90.74,1053.96
8362,Thermoplastic Starch (TPS),18.52,44.27,1.32,76.41,728.96,96.45,63.03,1122.77
8363,PLA (Polylactic Acid),27.44,117.35,1.07,88.5,558.63,74.35,60.48,932.41
8364,Recycled LDPE,46.92,40.6,1.15,71.13,218.75,92.55,38.52,598.09
